date,time,flavor
2021-01-01,10:17:00,Latte
2021-01-01,10:19:00,Latte
2021-01-01,10:20:00,Espresso
2021-01-01,10:20:00,Espresso
2021-01-01,10:22:00,Latte
2021-01-01,10:22:00,Latte
2021-01-01,10:22:00,Espresso
2021-01-01,10:26:00,Latte
2021-01-01,10:26:00,Cappuccino
2021-01-01,10:27:00,Cappuccino
2021-01-01,10:27:00,Espresso
2021-01-01,10:29:00,Espresso
2021-01-01,10:32:00,Latte
2021-01-01,10:32:00,Latte
2021-01-01,10:34:00,Espresso
2021-01-01,10:36:00,Latte
2021-01-01,10:37:00,Espresso
2021-01-01,10:37:00,Cappuccino
2021-01-01,10:37:00,Espresso
2021-01-01,10:38:00,Latte
2021-01-01,10:39:00,Espresso
2021-01-01,10:43:00,Cappuccino
2021-01-01,10:44:00,Cappuccino
2021-01-01,10:45:00,Espresso
2021-01-01,10:45:00,Latte
2021-01-01,10:45:00,Latte
2021-01-01,10:46:00,Latte
2021-01-01,10:47:00,Latte
2021-01-01,10:48:00,Latte
2021-01-01,10:50:00,Cappuccino
2021-01-01,10:52:00,Cappuccino
2021-01-01,10:54:00,Espresso
2021-01-01,10:54:00,Latte
2021-01-01,10:54:00,Latte
2021-01-01,10:55:00,Cappuccino
2021-01-01,10:56:00,Latte
2021-01-01,10:57:00,Espresso
2021-01-01,10:57:00,Espresso
2021-01-01,10:59:00,Espresso
2021-01-01,11:00:00,Espresso
2021-01-01,11:00:00,Latte
2021-01-01,11:00:00,Latte
2021-01-01,11:01:00,Latte
2021-01-01,11:03:00,Espresso
2021-01-01,11:03:00,Latte
2021-01-01,11:04:00,Latte
2021-01-01,11:04:00,Cappuccino
2021-01-01,11:04:00,Espresso
2021-01-01,11:04:00,Espresso
2021-01-01,11:04:00,Espresso
2021-01-01,11:04:00,Cappuccino
2021-01-01,11:06:00,Cappuccino
2021-01-01,11:07:00,Cappuccino
2021-01-01,11:07:00,Cappuccino
2021-01-01,11:07:00,Espresso
2021-01-01,11:08:00,Espresso
2021-01-01,11:08:00,Cappuccino
2021-01-01,11:08:00,Cappuccino
2021-01-01,11:08:00,Latte
2021-01-01,11:08:00,Latte
2021-01-01,11:09:00,Espresso
2021-01-01,11:09:00,Espresso
2021-01-01,11:10:00,Espresso
2021-01-01,11:10:00,Cappuccino
2021-01-01,11:10:00,Cappuccino
2021-01-01,11:11:00,Cappuccino
2021-01-01,11:11:00,Espresso
2021-01-01,11:13:00,Latte
2021-01-01,11:13:00,Espresso
2021-01-01,11:13:00,Cappuccino
2021-01-01,11:14:00,Espresso
2021-01-01,11:16:00,Cappuccino
2021-01-01,11:16:00,Espresso
2021-01-01,11:16:00,Latte
2021-01-01,11:17:00,Cappuccino
2021-01-01,11:17:00,Latte
2021-01-01,11:17:00,Espresso
2021-01-01,11:18:00,Latte
2021-01-01,11:18:00,Espresso
2021-01-01,11:19:00,Espresso
2021-01-01,11:20:00,Latte
2021-01-01,11:20:00,Latte
2021-01-01,11:22:00,Espresso
2021-01-01,11:23:00,Cappuccino
2021-01-01,11:23:00,Cappuccino
2021-01-01,11:24:00,Espresso
2021-01-01,11:24:00,Latte
2021-01-01,11:25:00,Latte
2021-01-01,11:25:00,Cappuccino
2021-01-01,11:26:00,Latte
2021-01-01,11:26:00,Cappuccino
2021-01-01,11:26:00,Cappuccino
2021-01-01,11:30:00,Latte
2021-01-01,11:32:00,Latte
2021-01-01,11:32:00,Latte
2021-01-01,11:32:00,Latte
2021-01-01,11:33:00,Cappuccino
2021-01-01,11:33:00,Espresso
2021-01-01,11:34:00,Cappuccino
2021-01-01,11:34:00,Latte
2021-01-01,11:34:00,Espresso
2021-01-01,11:35:00,Espresso
2021-01-01,11:35:00,Latte
2021-01-01,11:36:00,Cappuccino
2021-01-01,11:37:00,Latte
2021-01-01,11:38:00,Cappuccino
2021-01-01,11:38:00,Cappuccino
2021-01-01,11:40:00,Latte
2021-01-01,11:42:00,Latte
2021-01-01,11:42:00,Espresso
2021-01-01,11:42:00,Cappuccino
2021-01-01,11:46:00,Cappuccino
2021-01-01,11:46:00,Latte
2021-01-01,11:47:00,Latte
2021-01-01,11:47:00,Latte
2021-01-01,11:48:00,Cappuccino
2021-01-01,11:50:00,Espresso
2021-01-01,11:50:00,Latte
2021-01-01,11:50:00,Espresso
2021-01-01,11:53:00,Cappuccino
2021-01-01,11:54:00,Cappuccino
2021-01-01,11:55:00,Espresso
2021-01-01,11:56:00,Latte
2021-01-01,11:56:00,Latte
2021-01-01,11:57:00,Cappuccino
2021-01-01,11:58:00,Cappuccino
2021-01-01,11:59:00,Cappuccino
2021-01-01,11:59:00,Latte
2021-01-01,12:00:00,Cappuccino
2021-01-01,12:03:00,Espresso
2021-01-01,12:04:00,Espresso
2021-01-01,12:05:00,Espresso
2021-01-01,12:07:00,Latte
2021-01-01,12:07:00,Cappuccino
2021-01-01,12:07:00,Cappuccino
2021-01-01,12:08:00,Latte
2021-01-01,12:08:00,Latte
2021-01-01,12:10:00,Cappuccino
2021-01-01,12:10:00,Espresso
2021-01-01,12:11:00,Cappuccino
2021-01-01,12:12:00,Cappuccino
2021-01-01,12:19:00,Espresso
2021-01-01,12:20:00,Espresso
2021-01-01,12:22:00,Espresso
2021-01-01,12:22:00,Latte
2021-01-01,12:24:00,Cappuccino
2021-01-01,12:25:00,Latte
2021-01-01,12:26:00,Latte
2021-01-01,12:26:00,Latte
2021-01-01,12:28:00,Cappuccino
2021-01-01,12:28:00,Cappuccino
2021-01-01,12:29:00,Cappuccino
2021-01-01,12:30:00,Cappuccino
2021-01-01,12:30:00,Cappuccino
2021-01-01,12:37:00,Latte
2021-01-01,12:38:00,Latte
2021-01-01,12:38:00,Espresso
2021-01-01,12:39:00,Cappuccino
2021-01-01,12:40:00,Cappuccino
2021-01-01,12:40:00,Espresso
2021-01-01,12:40:00,Latte
2021-01-01,12:40:00,Cappuccino
2021-01-01,12:43:00,Espresso
2021-01-01,12:43:00,Espresso
2021-01-01,12:44:00,Espresso
2021-01-01,12:45:00,Latte
2021-01-01,12:49:00,Espresso
2021-01-01,12:50:00,Cappuccino
2021-01-01,12:51:00,Espresso
2021-01-01,12:53:00,Espresso
2021-01-01,12:53:00,Latte
2021-01-01,12:54:00,Espresso
2021-01-01,12:56:00,Espresso
2021-01-01,12:57:00,Latte
2021-01-01,12:57:00,Espresso
2021-01-01,12:58:00,Espresso
2021-01-01,13:01:00,Cappuccino
2021-01-01,13:01:00,Cappuccino
2021-01-01,13:04:00,Latte
2021-01-01,13:05:00,Cappuccino
2021-01-01,13:05:00,Espresso
2021-01-01,13:05:00,Espresso
2021-01-01,13:10:00,Cappuccino
2021-01-01,13:11:00,Cappuccino
2021-01-01,13:11:00,Latte
2021-01-01,13:12:00,Espresso
2021-01-01,13:16:00,Espresso
2021-01-01,13:17:00,Latte
2021-01-01,13:19:00,Latte
2021-01-01,13:20:00,Espresso
2021-01-01,13:20:00,Espresso
2021-01-01,13:23:00,Cappuccino
2021-01-01,13:24:00,Latte
2021-01-01,13:24:00,Cappuccino
2021-01-01,13:25:00,Latte
2021-01-01,13:26:00,Cappuccino
2021-01-01,13:27:00,Cappuccino
2021-01-01,13:28:00,Latte
2021-01-01,13:29:00,Cappuccino
2021-01-01,13:30:00,Cappuccino
2021-01-01,13:30:00,Espresso
2021-01-01,13:34:00,Latte
2021-01-01,13:34:00,Latte
2021-01-01,13:36:00,Latte
2021-01-01,13:37:00,Espresso
2021-01-01,13:39:00,Cappuccino
2021-01-01,13:40:00,Cappuccino
2021-01-01,13:41:00,Cappuccino
2021-01-01,13:42:00,Latte
2021-01-01,13:44:00,Cappuccino
2021-01-01,13:45:00,Espresso
2021-01-01,13:46:00,Cappuccino
2021-01-01,13:46:00,Latte
2021-01-01,13:48:00,Cappuccino
2021-01-01,13:49:00,Cappuccino
2021-01-01,13:50:00,Cappuccino
2021-01-01,13:51:00,Cappuccino
2021-01-01,13:51:00,Cappuccino
2021-01-01,13:52:00,Latte
2021-01-01,13:54:00,Latte
2021-01-01,13:54:00,Latte
2021-01-01,13:55:00,Latte
2021-01-01,13:55:00,Latte
2021-01-01,13:56:00,Latte
2021-01-01,13:57:00,Espresso
2021-01-01,13:58:00,Cappuccino
2021-01-01,13:58:00,Latte
2021-01-01,13:58:00,Latte
2021-01-01,14:03:00,Latte
2021-01-01,14:04:00,Cappuccino
2021-01-01,14:05:00,Cappuccino
2021-01-01,14:05:00,Cappuccino
2021-01-01,14:05:00,Espresso
2021-01-01,14:05:00,Latte
2021-01-01,14:06:00,Cappuccino
2021-01-01,14:08:00,Latte
2021-01-01,14:11:00,Cappuccino
2021-01-01,14:11:00,Espresso
2021-01-01,14:11:00,Cappuccino
2021-01-01,14:11:00,Cappuccino
2021-01-01,14:12:00,Cappuccino
2021-01-01,14:14:00,Espresso
2021-01-01,14:14:00,Latte
2021-01-01,14:15:00,Cappuccino
2021-01-01,14:16:00,Cappuccino
2021-01-01,14:17:00,Latte
2021-01-01,14:18:00,Cappuccino
2021-01-01,14:19:00,Latte
2021-01-01,14:20:00,Espresso
2021-01-01,14:21:00,Espresso
2021-01-01,14:22:00,Cappuccino
2021-01-01,14:22:00,Latte
2021-01-01,14:23:00,Latte
2021-01-01,14:23:00,Cappuccino
2021-01-01,14:25:00,Espresso
2021-01-01,14:26:00,Latte
2021-01-01,14:26:00,Espresso
2021-01-01,14:29:00,Cappuccino
2021-01-01,14:29:00,Espresso
2021-01-01,14:31:00,Espresso
2021-01-01,14:33:00,Latte
2021-01-01,14:33:00,Latte
2021-01-01,14:35:00,Espresso
2021-01-01,14:36:00,Cappuccino
2021-01-01,14:37:00,Cappuccino
2021-01-01,14:38:00,Latte
2021-01-01,14:38:00,Cappuccino
2021-01-01,14:38:00,Latte
2021-01-01,14:38:00,Cappuccino
2021-01-01,14:44:00,Espresso
2021-01-01,14:45:00,Cappuccino
2021-01-01,14:48:00,Cappuccino
2021-01-01,14:52:00,Cappuccino
2021-01-01,14:52:00,Espresso
2021-01-01,14:52:00,Latte
2021-01-01,14:53:00,Espresso
2021-01-01,14:53:00,Cappuccino
2021-01-01,14:54:00,Cappuccino
2021-01-01,14:54:00,Cappuccino
2021-01-01,14:54:00,Cappuccino
2021-01-01,14:55:00,Cappuccino
2021-01-01,14:55:00,Espresso
2021-01-01,14:56:00,Espresso
2021-01-01,15:01:00,Espresso
2021-01-01,15:01:00,Espresso
2021-01-01,15:02:00,Latte
2021-01-01,15:04:00,Latte
2021-01-01,15:04:00,Latte
2021-01-01,15:06:00,Latte
2021-01-01,15:06:00,Espresso
2021-01-01,15:06:00,Espresso
2021-01-01,15:07:00,Cappuccino
2021-01-01,15:07:00,Latte
2021-01-01,15:10:00,Latte
2021-01-01,15:10:00,Latte
2021-01-01,15:12:00,Latte
2021-01-01,15:15:00,Espresso
2021-01-01,15:16:00,Latte
2021-01-01,15:16:00,Cappuccino
2021-01-01,15:17:00,Cappuccino
2021-01-01,15:18:00,Espresso
2021-01-01,15:18:00,Latte
2021-01-01,15:18:00,Espresso
2021-01-01,15:19:00,Cappuccino
2021-01-01,15:19:00,Espresso
2021-01-01,15:21:00,Espresso
2021-01-01,15:22:00,Latte
2021-01-01,15:26:00,Latte
2021-01-01,15:26:00,Espresso
2021-01-01,15:26:00,Espresso
2021-01-01,15:27:00,Latte
2021-01-01,15:28:00,Cappuccino
2021-01-01,15:28:00,Latte
2021-01-01,15:28:00,Espresso
2021-01-01,15:30:00,Espresso
2021-01-01,15:31:00,Cappuccino
2021-01-01,15:33:00,Cappuccino
2021-01-01,15:33:00,Latte
2021-01-01,15:34:00,Cappuccino
2021-01-01,15:36:00,Latte
2021-01-01,15:36:00,Cappuccino
2021-01-01,15:37:00,Espresso
2021-01-01,15:38:00,Cappuccino
2021-01-01,15:40:00,Latte
2021-01-01,15:42:00,Espresso
2021-01-01,15:42:00,Espresso
2021-01-01,15:43:00,Espresso
2021-01-01,15:46:00,Latte
2021-01-01,15:48:00,Cappuccino
2021-01-01,15:48:00,Cappuccino
2021-01-01,15:49:00,Espresso
2021-01-01,15:49:00,Latte
2021-01-01,15:50:00,Espresso
2021-01-01,15:50:00,Cappuccino
2021-01-01,15:51:00,Latte
2021-01-01,15:51:00,Espresso
2021-01-01,15:52:00,Espresso
2021-01-01,15:53:00,Cappuccino
2021-01-01,15:53:00,Espresso
2021-01-01,15:58:00,Espresso
2021-01-01,15:58:00,Latte
2021-01-01,15:58:00,Cappuccino
2021-01-01,15:58:00,Espresso
2021-01-01,15:59:00,Cappuccino
2021-01-01,15:59:00,Latte
2021-01-01,16:00:00,Cappuccino
2021-01-01,16:00:00,Cappuccino
2021-01-01,16:00:00,Espresso
2021-01-01,16:01:00,Latte
2021-01-01,16:01:00,Latte
2021-01-01,16:01:00,Latte
2021-01-01,16:04:00,Latte
2021-01-01,16:06:00,Cappuccino
2021-01-01,16:08:00,Cappuccino
2021-01-01,16:09:00,Latte
2021-01-01,16:11:00,Latte
2021-01-01,16:11:00,Cappuccino
2021-01-01,16:11:00,Espresso
2021-01-01,16:15:00,Cappuccino
2021-01-01,16:15:00,Latte
2021-01-01,16:16:00,Latte
2021-01-01,16:17:00,Cappuccino
2021-01-01,16:18:00,Latte
2021-01-01,16:18:00,Espresso
2021-01-01,16:19:00,Latte
2021-01-01,16:20:00,Espresso
2021-01-01,16:21:00,Cappuccino
2021-01-01,16:22:00,Espresso
2021-01-01,16:23:00,Latte
2021-01-01,16:23:00,Cappuccino
2021-01-01,16:24:00,Latte
2021-01-01,16:25:00,Cappuccino
2021-01-01,16:27:00,Espresso
2021-01-01,16:28:00,Latte
2021-01-01,16:28:00,Latte
2021-01-01,16:29:00,Espresso
2021-01-01,16:30:00,Cappuccino
2021-01-01,16:32:00,Cappuccino
2021-01-01,16:33:00,Espresso
2021-01-01,16:36:00,Latte
2021-01-01,16:40:00,Cappuccino
2021-01-01,16:44:00,Latte
2021-01-01,16:46:00,Latte
2021-01-01,16:47:00,Latte
2021-01-01,16:48:00,Latte
2021-01-01,16:48:00,Espresso
2021-01-01,16:49:00,Cappuccino
2021-01-01,16:50:00,Espresso
2021-01-01,16:50:00,Espresso
2021-01-01,16:50:00,Espresso
2021-01-01,16:52:00,Latte
2021-01-01,16:53:00,Espresso
2021-01-01,16:53:00,Espresso
2021-01-01,16:54:00,Latte
2021-01-01,16:54:00,Latte
2021-01-01,16:55:00,Espresso
2021-01-01,16:56:00,Espresso
2021-01-01,16:57:00,Espresso
2021-01-01,16:57:00,Latte
2021-01-01,16:58:00,Latte
2021-01-01,16:59:00,Espresso
2021-01-01,16:59:00,Espresso
2021-01-01,17:00:00,Latte
2021-01-01,17:00:00,Cappuccino
2021-01-01,17:00:00,Latte
2021-01-01,17:03:00,Latte
2021-01-01,17:04:00,Cappuccino
2021-01-01,17:05:00,Cappuccino
2021-01-01,17:08:00,Espresso
2021-01-01,17:09:00,Espresso
2021-01-01,17:11:00,Cappuccino
2021-01-01,17:14:00,Latte
2021-01-01,17:16:00,Latte
2021-01-01,17:17:00,Espresso
2021-01-01,17:20:00,Latte
2021-01-01,17:21:00,Espresso
2021-01-01,17:22:00,Latte
2021-01-01,17:23:00,Latte
2021-01-01,17:23:00,Cappuccino
2021-01-01,17:24:00,Cappuccino
2021-01-01,17:24:00,Latte
2021-01-01,17:25:00,Cappuccino
2021-01-01,17:26:00,Espresso
2021-01-01,17:26:00,Latte
2021-01-01,17:27:00,Latte
2021-01-01,17:28:00,Cappuccino
2021-01-01,17:30:00,Cappuccino
2021-01-01,17:30:00,Cappuccino
2021-01-01,17:32:00,Latte
2021-01-01,17:32:00,Cappuccino
2021-01-01,17:34:00,Latte
2021-01-01,17:35:00,Cappuccino
2021-01-01,17:35:00,Latte
2021-01-01,17:40:00,Cappuccino
2021-01-01,17:41:00,Espresso
2021-01-01,17:41:00,Espresso
2021-01-01,17:43:00,Espresso
2021-01-01,17:51:00,Latte
2021-01-01,17:51:00,Espresso
2021-01-01,17:52:00,Espresso
2021-01-01,17:54:00,Cappuccino
2021-01-01,17:54:00,Cappuccino
2021-01-01,17:55:00,Latte
2021-01-01,17:55:00,Cappuccino
2021-01-01,17:56:00,Latte
2021-01-01,17:56:00,Espresso
2021-01-01,17:57:00,Cappuccino
2021-01-01,17:57:00,Latte
2021-01-01,17:58:00,Espresso
2021-01-01,17:58:00,Latte
2021-01-01,17:58:00,Cappuccino
2021-01-01,17:59:00,Espresso
2021-01-01,18:01:00,Latte
2021-01-01,18:01:00,Latte
2021-01-01,18:01:00,Espresso
2021-01-01,18:02:00,Latte
2021-01-01,18:03:00,Espresso
2021-01-01,18:04:00,Espresso
2021-01-01,18:04:00,Cappuccino
2021-01-01,18:04:00,Cappuccino
2021-01-01,18:05:00,Cappuccino
2021-01-01,18:05:00,Espresso
2021-01-01,18:08:00,Cappuccino
2021-01-01,18:08:00,Cappuccino
2021-01-01,18:12:00,Latte
2021-01-01,18:12:00,Cappuccino
2021-01-01,18:15:00,Espresso
2021-01-01,18:16:00,Cappuccino
2021-01-01,18:17:00,Cappuccino
2021-01-01,18:18:00,Espresso
2021-01-01,18:20:00,Latte
2021-01-01,18:20:00,Cappuccino
2021-01-01,18:20:00,Latte
2021-01-01,18:20:00,Cappuccino
2021-01-01,18:22:00,Espresso
2021-01-01,18:22:00,Cappuccino
2021-01-01,18:22:00,Cappuccino
2021-01-01,18:24:00,Espresso
2021-01-01,18:26:00,Latte
2021-01-01,18:26:00,Espresso
2021-01-01,18:26:00,Latte
2021-01-01,18:27:00,Espresso
2021-01-01,18:27:00,Latte
2021-01-01,18:28:00,Espresso
2021-01-01,18:28:00,Cappuccino
2021-01-01,18:29:00,Espresso
2021-01-01,18:30:00,Latte
2021-01-01,18:32:00,Latte
2021-01-01,18:32:00,Latte
2021-01-01,18:32:00,Espresso
2021-01-01,18:35:00,Espresso
2021-01-01,18:35:00,Latte
2021-01-01,18:35:00,Espresso
2021-01-01,18:37:00,Latte
2021-01-01,18:37:00,Latte
2021-01-01,18:38:00,Espresso
2021-01-01,18:40:00,Latte
2021-01-01,18:40:00,Espresso
2021-01-01,18:41:00,Espresso
2021-01-01,18:42:00,Latte
2021-01-01,18:44:00,Espresso
2021-01-01,18:46:00,Espresso
2021-01-01,18:47:00,Latte
2021-01-01,18:47:00,Espresso
2021-01-01,18:48:00,Latte
2021-01-01,18:48:00,Latte
2021-01-01,18:49:00,Cappuccino
2021-01-01,18:50:00,Latte
2021-01-01,18:51:00,Cappuccino
2021-01-01,18:52:00,Cappuccino
2021-01-01,18:52:00,Espresso
2021-01-01,18:53:00,Cappuccino
2021-01-01,18:55:00,Cappuccino
2021-01-01,18:56:00,Cappuccino
2021-01-01,18:56:00,Cappuccino
2021-01-01,18:58:00,Latte
2021-01-01,19:00:00,Espresso
2021-01-01,19:00:00,Espresso
2021-01-01,19:00:00,Espresso
2021-01-01,19:01:00,Espresso
2021-01-01,19:03:00,Espresso
2021-01-01,19:05:00,Espresso
2021-01-01,19:06:00,Latte
2021-01-01,19:08:00,Latte
2021-01-01,19:08:00,Espresso
2021-01-01,19:08:00,Cappuccino
2021-01-01,19:09:00,Cappuccino
2021-01-01,19:09:00,Espresso
2021-01-01,19:12:00,Espresso
2021-01-01,19:13:00,Espresso
2021-01-01,19:16:00,Cappuccino
2021-01-01,19:16:00,Cappuccino
2021-01-01,19:18:00,Espresso
2021-01-01,19:18:00,Latte
2021-01-01,19:19:00,Latte
2021-01-01,19:31:00,Espresso
2021-01-01,19:31:00,Latte
2021-01-01,19:32:00,Latte
2021-01-01,19:33:00,Espresso
2021-01-01,19:33:00,Espresso
2021-01-01,19:34:00,Cappuccino
2021-01-01,19:35:00,Cappuccino
2021-01-01,19:35:00,Latte
2021-01-01,19:36:00,Latte
2021-01-01,19:37:00,Espresso
2021-01-01,19:37:00,Espresso
2021-01-01,19:38:00,Latte
2021-01-01,19:39:00,Cappuccino
2021-01-01,19:40:00,Cappuccino
2021-01-01,19:42:00,Latte
2021-01-01,19:45:00,Espresso
2021-01-01,19:48:00,Cappuccino
2021-01-01,19:51:00,Cappuccino
2021-01-01,19:52:00,Latte
2021-01-01,19:53:00,Latte
2021-01-01,19:54:00,Cappuccino
2021-01-01,19:55:00,Latte
2021-01-01,19:55:00,Cappuccino
2021-01-01,19:56:00,Espresso
2021-01-01,19:56:00,Cappuccino
2021-01-01,19:57:00,Latte
2021-01-01,19:58:00,Latte
2021-01-01,19:59:00,Cappuccino
2021-01-01,20:01:00,Cappuccino
2021-01-01,20:02:00,Latte
2021-01-01,20:03:00,Espresso
2021-01-01,20:03:00,Espresso
2021-01-01,20:04:00,Espresso
2021-01-01,20:04:00,Cappuccino
2021-01-01,20:06:00,Cappuccino
2021-01-01,20:06:00,Espresso
2021-01-01,20:06:00,Espresso
2021-01-01,20:07:00,Latte
2021-01-01,20:09:00,Latte
2021-01-01,20:10:00,Espresso
2021-01-01,20:11:00,Espresso
2021-01-01,20:12:00,Latte
2021-01-01,20:13:00,Espresso
2021-01-01,20:19:00,Espresso
2021-01-01,20:19:00,Espresso
2021-01-01,20:22:00,Latte
2021-01-01,20:23:00,Cappuccino
2021-01-01,20:23:00,Espresso
2021-01-01,20:24:00,Cappuccino
2021-01-01,20:24:00,Espresso
2021-01-01,20:24:00,Latte
2021-01-01,20:30:00,Latte
2021-01-01,20:36:00,Latte
2021-01-01,20:37:00,Cappuccino
2021-01-01,20:37:00,Cappuccino
2021-01-01,20:38:00,Cappuccino
2021-01-01,20:40:00,Cappuccino
2021-01-01,20:41:00,Espresso
2021-01-01,20:42:00,Espresso
2021-01-01,20:42:00,Espresso
2021-01-01,20:42:00,Espresso
2021-01-01,20:43:00,Latte
2021-01-01,20:43:00,Cappuccino
2021-01-01,20:44:00,Espresso
2021-01-01,20:45:00,Cappuccino
2021-01-01,20:46:00,Latte
2021-01-01,20:47:00,Cappuccino
2021-01-01,20:48:00,Cappuccino
2021-01-01,20:49:00,Cappuccino
2021-01-01,20:49:00,Espresso
2021-01-01,20:51:00,Cappuccino
2021-01-01,20:53:00,Cappuccino
2021-01-01,20:53:00,Cappuccino
2021-01-01,20:53:00,Cappuccino
2021-01-01,20:54:00,Cappuccino
2021-01-01,20:56:00,Latte
2021-01-01,20:56:00,Espresso
2021-01-01,20:59:00,Latte
2021-01-01,20:59:00,Latte
2021-01-01,21:03:00,Latte
2021-01-01,21:03:00,Cappuccino
2021-01-01,21:03:00,Espresso
2021-01-01,21:03:00,Cappuccino
2021-01-01,21:04:00,Cappuccino
2021-01-01,21:07:00,Cappuccino
2021-01-01,21:07:00,Latte
2021-01-01,21:07:00,Cappuccino
2021-01-01,21:08:00,Latte
2021-01-01,21:09:00,Espresso
2021-01-01,21:11:00,Latte
2021-01-01,21:11:00,Latte
2021-01-01,21:12:00,Espresso
2021-01-01,21:14:00,Cappuccino
2021-01-01,21:15:00,Cappuccino
2021-01-01,21:15:00,Cappuccino
2021-01-01,21:15:00,Latte
2021-01-01,21:17:00,Latte
2021-01-01,21:20:00,Cappuccino
2021-01-01,21:22:00,Cappuccino
2021-01-01,21:24:00,Latte
2021-01-01,21:24:00,Espresso
2021-01-01,21:24:00,Espresso
2021-01-01,21:24:00,Cappuccino
2021-01-01,21:27:00,Latte
2021-01-01,21:27:00,Latte
2021-01-01,21:28:00,Espresso
2021-01-01,21:29:00,Espresso
2021-01-01,21:29:00,Espresso
2021-01-01,21:29:00,Cappuccino
2021-01-01,21:30:00,Espresso
2021-01-01,21:32:00,Espresso
2021-01-01,21:32:00,Espresso
2021-01-01,21:34:00,Latte
2021-01-01,21:34:00,Cappuccino
2021-01-01,21:34:00,Latte
2021-01-01,21:38:00,Latte
2021-01-01,21:40:00,Espresso
2021-01-01,21:42:00,Latte
2021-01-01,21:42:00,Latte
2021-01-01,21:42:00,Cappuccino
2021-01-01,21:43:00,Espresso
2021-01-01,21:43:00,Latte
2021-01-01,21:43:00,Espresso
2021-01-01,21:44:00,Latte
2021-01-01,21:46:00,Espresso
2021-01-01,21:46:00,Latte
2021-01-01,21:47:00,Cappuccino
2021-01-01,21:48:00,Cappuccino
2021-01-01,21:48:00,Latte
2021-01-01,21:48:00,Cappuccino
2021-01-01,21:50:00,Latte
2021-01-01,21:51:00,Latte
2021-01-01,21:52:00,Cappuccino
2021-01-01,21:53:00,Cappuccino
2021-01-01,21:53:00,Espresso
2021-01-01,21:55:00,Latte
2021-01-01,21:57:00,Latte
2021-01-01,21:58:00,Cappuccino
