date,time,flavor
2021-01-01,10:52:00,Cappuccino
2021-01-01,10:54:00,Cappuccino
2021-01-01,10:55:00,Cappuccino
2021-01-01,10:58:00,Cappuccino
2021-01-01,10:59:00,Latte
2021-01-01,11:00:00,Espresso
2021-01-01,11:01:00,Cappuccino
2021-01-01,11:02:00,Espresso
2021-01-01,11:04:00,Latte
2021-01-01,11:08:00,Espresso
2021-01-01,11:11:00,Cappuccino
2021-01-01,11:11:00,Latte
2021-01-01,11:13:00,Latte
2021-01-01,11:13:00,Cappuccino
2021-01-01,11:13:00,Latte
2021-01-01,11:15:00,Cappuccino
2021-01-01,11:18:00,Latte
2021-01-01,11:19:00,Latte
2021-01-01,11:23:00,Latte
2021-01-01,11:25:00,Latte
2021-01-01,11:28:00,Cappuccino
2021-01-01,11:28:00,Espresso
2021-01-01,11:32:00,Cappuccino
2021-01-01,11:32:00,Cappuccino
2021-01-01,11:32:00,Latte
2021-01-01,11:32:00,Espresso
2021-01-01,11:33:00,Cappuccino
2021-01-01,11:35:00,Latte
2021-01-01,11:36:00,Cappuccino
2021-01-01,11:37:00,Espresso
2021-01-01,11:40:00,Espresso
2021-01-01,11:42:00,Espresso
2021-01-01,11:42:00,Cappuccino
2021-01-01,11:43:00,Cappuccino
2021-01-01,11:43:00,Latte
2021-01-01,11:44:00,Cappuccino
2021-01-01,11:44:00,Cappuccino
2021-01-01,11:46:00,Espresso
2021-01-01,11:48:00,Latte
2021-01-01,11:49:00,Espresso
2021-01-01,11:54:00,Cappuccino
2021-01-01,11:55:00,Cappuccino
2021-01-01,11:56:00,Cappuccino
2021-01-01,11:59:00,Cappuccino
2021-01-01,12:02:00,Cappuccino
2021-01-01,12:05:00,Cappuccino
2021-01-01,12:08:00,Cappuccino
2021-01-01,12:09:00,Latte
2021-01-01,12:10:00,Cappuccino
2021-01-01,12:12:00,Espresso
2021-01-01,12:13:00,Espresso
2021-01-01,12:15:00,Cappuccino
2021-01-01,12:15:00,Latte
2021-01-01,12:17:00,Cappuccino
2021-01-01,12:18:00,Espresso
2021-01-01,12:19:00,Cappuccino
2021-01-01,12:25:00,Espresso
2021-01-01,12:25:00,Espresso
2021-01-01,12:29:00,Latte
2021-01-01,12:29:00,Espresso
2021-01-01,12:30:00,Cappuccino
2021-01-01,12:34:00,Latte
2021-01-01,12:39:00,Espresso
2021-01-01,12:41:00,Latte
2021-01-01,12:41:00,Latte
2021-01-01,12:45:00,Espresso
2021-01-01,12:46:00,Cappuccino
2021-01-01,12:47:00,Cappuccino
2021-01-01,12:47:00,Espresso
2021-01-01,12:47:00,Latte
2021-01-01,12:48:00,Latte
2021-01-01,12:49:00,Latte
2021-01-01,12:51:00,Espresso
2021-01-01,12:51:00,Latte
2021-01-01,12:54:00,Latte
2021-01-01,12:57:00,Espresso
2021-01-01,13:01:00,Espresso
2021-01-01,13:02:00,Latte
2021-01-01,13:03:00,Latte
2021-01-01,13:05:00,Latte
2021-01-01,13:07:00,Cappuccino
2021-01-01,13:09:00,Latte
2021-01-01,13:09:00,Espresso
2021-01-01,13:09:00,Espresso
2021-01-01,13:09:00,Latte
2021-01-01,13:09:00,Espresso
2021-01-01,13:12:00,Espresso
2021-01-01,13:13:00,Latte
2021-01-01,13:15:00,Latte
2021-01-01,13:16:00,Espresso
2021-01-01,13:16:00,Latte
2021-01-01,13:18:00,Espresso
2021-01-01,13:18:00,Cappuccino
2021-01-01,13:19:00,Latte
2021-01-01,13:19:00,Espresso
2021-01-01,13:22:00,Latte
2021-01-01,13:23:00,Latte
2021-01-01,13:29:00,Cappuccino
2021-01-01,13:29:00,Latte
2021-01-01,13:33:00,Cappuccino
2021-01-01,13:34:00,Latte
2021-01-01,13:34:00,Espresso
2021-01-01,13:37:00,Cappuccino
2021-01-01,13:38:00,Espresso
2021-01-01,13:39:00,Cappuccino
2021-01-01,13:42:00,Cappuccino
2021-01-01,13:42:00,Espresso
2021-01-01,13:44:00,Espresso
2021-01-01,13:46:00,Espresso
2021-01-01,13:46:00,Latte
2021-01-01,13:46:00,Cappuccino
2021-01-01,13:48:00,Espresso
2021-01-01,13:52:00,Latte
2021-01-01,13:56:00,Cappuccino
2021-01-01,13:59:00,Cappuccino
2021-01-01,13:59:00,Espresso
2021-01-01,14:00:00,Latte
2021-01-01,14:00:00,Espresso
2021-01-01,14:00:00,Cappuccino
2021-01-01,14:01:00,Cappuccino
2021-01-01,14:01:00,Cappuccino
2021-01-01,14:04:00,Cappuccino
2021-01-01,14:05:00,Cappuccino
2021-01-01,14:06:00,Espresso
2021-01-01,14:12:00,Espresso
2021-01-01,14:13:00,Cappuccino
2021-01-01,14:14:00,Espresso
2021-01-01,14:16:00,Espresso
2021-01-01,14:16:00,Espresso
2021-01-01,14:16:00,Espresso
2021-01-01,14:17:00,Espresso
2021-01-01,14:18:00,Espresso
2021-01-01,14:18:00,Latte
2021-01-01,14:29:00,Cappuccino
2021-01-01,14:32:00,Espresso
2021-01-01,14:37:00,Latte
2021-01-01,14:37:00,Espresso
2021-01-01,14:38:00,Espresso
2021-01-01,14:38:00,Espresso
2021-01-01,14:40:00,Latte
2021-01-01,14:43:00,Latte
2021-01-01,14:43:00,Espresso
2021-01-01,14:47:00,Latte
2021-01-01,14:47:00,Cappuccino
2021-01-01,14:49:00,Latte
2021-01-01,14:51:00,Cappuccino
2021-01-01,14:52:00,Cappuccino
2021-01-01,14:52:00,Espresso
2021-01-01,14:53:00,Cappuccino
2021-01-01,14:53:00,Cappuccino
2021-01-01,14:55:00,Cappuccino
2021-01-01,14:57:00,Cappuccino
2021-01-01,14:57:00,Cappuccino
2021-01-01,14:57:00,Latte
2021-01-01,14:58:00,Espresso
2021-01-01,14:59:00,Espresso
2021-01-01,15:03:00,Espresso
2021-01-01,15:04:00,Cappuccino
2021-01-01,15:05:00,Cappuccino
2021-01-01,15:06:00,Latte
2021-01-01,15:07:00,Latte
2021-01-01,15:09:00,Latte
2021-01-01,15:09:00,Cappuccino
2021-01-01,15:12:00,Cappuccino
2021-01-01,15:12:00,Espresso
2021-01-01,15:13:00,Espresso
2021-01-01,15:13:00,Latte
2021-01-01,15:15:00,Cappuccino
2021-01-01,15:16:00,Espresso
2021-01-01,15:17:00,Cappuccino
2021-01-01,15:17:00,Espresso
2021-01-01,15:17:00,Cappuccino
2021-01-01,15:19:00,Cappuccino
2021-01-01,15:19:00,Espresso
2021-01-01,15:20:00,Latte
2021-01-01,15:25:00,Cappuccino
2021-01-01,15:26:00,Cappuccino
2021-01-01,15:29:00,Latte
2021-01-01,15:29:00,Cappuccino
2021-01-01,15:30:00,Latte
2021-01-01,15:31:00,Latte
2021-01-01,15:35:00,Espresso
2021-01-01,15:36:00,Latte
2021-01-01,15:37:00,Cappuccino
2021-01-01,15:38:00,Espresso
2021-01-01,15:39:00,Espresso
2021-01-01,15:39:00,Cappuccino
2021-01-01,15:43:00,Espresso
2021-01-01,15:44:00,Cappuccino
2021-01-01,15:45:00,Espresso
2021-01-01,15:47:00,Latte
2021-01-01,15:48:00,Espresso
2021-01-01,15:52:00,Espresso
2021-01-01,15:55:00,Espresso
2021-01-01,15:56:00,Latte
2021-01-01,15:59:00,Espresso
2021-01-01,16:01:00,Espresso
2021-01-01,16:05:00,Latte
2021-01-01,16:07:00,Espresso
2021-01-01,16:08:00,Espresso
2021-01-01,16:08:00,Latte
2021-01-01,16:09:00,Cappuccino
2021-01-01,16:10:00,Latte
2021-01-01,16:12:00,Espresso
2021-01-01,16:14:00,Latte
2021-01-01,16:15:00,Cappuccino
2021-01-01,16:20:00,Cappuccino
2021-01-01,16:21:00,Cappuccino
2021-01-01,16:22:00,Cappuccino
2021-01-01,16:22:00,Espresso
2021-01-01,16:27:00,Cappuccino
2021-01-01,16:27:00,Cappuccino
2021-01-01,16:29:00,Latte
2021-01-01,16:30:00,Espresso
2021-01-01,16:30:00,Espresso
2021-01-01,16:30:00,Latte
2021-01-01,16:31:00,Espresso
2021-01-01,16:34:00,Latte
2021-01-01,16:36:00,Cappuccino
2021-01-01,16:39:00,Latte
2021-01-01,16:39:00,Cappuccino
2021-01-01,16:39:00,Cappuccino
2021-01-01,16:40:00,Latte
2021-01-01,16:43:00,Cappuccino
2021-01-01,16:44:00,Cappuccino
2021-01-01,16:46:00,Espresso
2021-01-01,16:47:00,Cappuccino
2021-01-01,16:48:00,Espresso
2021-01-01,16:50:00,Espresso
2021-01-01,16:54:00,Espresso
2021-01-01,16:55:00,Espresso
2021-01-01,16:57:00,Cappuccino
2021-01-01,16:58:00,Espresso
2021-01-01,16:59:00,Latte
2021-01-01,17:00:00,Latte
2021-01-01,17:00:00,Latte
2021-01-01,17:01:00,Espresso
2021-01-01,17:01:00,Latte
2021-01-01,17:03:00,Cappuccino
2021-01-01,17:04:00,Latte
2021-01-01,17:04:00,Latte
2021-01-01,17:06:00,Espresso
2021-01-01,17:08:00,Latte
2021-01-01,17:09:00,Cappuccino
2021-01-01,17:10:00,Espresso
2021-01-01,17:12:00,Cappuccino
2021-01-01,17:13:00,Latte
2021-01-01,17:16:00,Latte
2021-01-01,17:19:00,Espresso
2021-01-01,17:20:00,Latte
2021-01-01,17:20:00,Latte
2021-01-01,17:20:00,Cappuccino
2021-01-01,17:22:00,Espresso
2021-01-01,17:25:00,Cappuccino
2021-01-01,17:25:00,Cappuccino
2021-01-01,17:26:00,Espresso
2021-01-01,17:26:00,Latte
2021-01-01,17:28:00,Latte
2021-01-01,17:29:00,Espresso
2021-01-01,17:29:00,Latte
2021-01-01,17:32:00,Latte
2021-01-01,17:34:00,Espresso
2021-01-01,17:34:00,Latte
2021-01-01,17:36:00,Latte
2021-01-01,17:37:00,Latte
2021-01-01,17:38:00,Cappuccino
2021-01-01,17:40:00,Latte
2021-01-01,17:41:00,Latte
2021-01-01,17:42:00,Latte
2021-01-01,17:43:00,Espresso
2021-01-01,17:44:00,Cappuccino
2021-01-01,17:45:00,Espresso
2021-01-01,17:47:00,Latte
2021-01-01,17:49:00,Latte
2021-01-01,17:50:00,Espresso
2021-01-01,17:51:00,Espresso
2021-01-01,17:53:00,Espresso
2021-01-01,17:53:00,Cappuccino
2021-01-01,17:53:00,Espresso
2021-01-01,17:56:00,Espresso
2021-01-01,17:56:00,Espresso
2021-01-01,17:56:00,Latte
2021-01-01,17:59:00,Espresso
2021-01-01,17:59:00,Espresso
2021-01-01,18:01:00,Espresso
2021-01-01,18:02:00,Espresso
2021-01-01,18:02:00,Espresso
2021-01-01,18:02:00,Cappuccino
2021-01-01,18:02:00,Latte
2021-01-01,18:04:00,Cappuccino
2021-01-01,18:04:00,Latte
2021-01-01,18:05:00,Latte
2021-01-01,18:07:00,Latte
2021-01-01,18:11:00,Latte
2021-01-01,18:12:00,Cappuccino
2021-01-01,18:12:00,Cappuccino
2021-01-01,18:13:00,Latte
2021-01-01,18:18:00,Cappuccino
2021-01-01,18:18:00,Espresso
2021-01-01,18:19:00,Espresso
2021-01-01,18:22:00,Espresso
2021-01-01,18:23:00,Latte
2021-01-01,18:24:00,Espresso
2021-01-01,18:28:00,Latte
2021-01-01,18:28:00,Espresso
2021-01-01,18:30:00,Cappuccino
2021-01-01,18:32:00,Cappuccino
2021-01-01,18:33:00,Cappuccino
2021-01-01,18:35:00,Latte
2021-01-01,18:35:00,Cappuccino
2021-01-01,18:38:00,Cappuccino
2021-01-01,18:40:00,Latte
2021-01-01,18:41:00,Cappuccino
2021-01-01,18:43:00,Latte
2021-01-01,18:43:00,Cappuccino
2021-01-01,18:43:00,Latte
2021-01-01,18:45:00,Espresso
2021-01-01,18:45:00,Latte
2021-01-01,18:46:00,Latte
2021-01-01,18:47:00,Latte
2021-01-01,18:47:00,Cappuccino
2021-01-01,18:49:00,Latte
2021-01-01,18:50:00,Espresso
2021-01-01,18:50:00,Cappuccino
2021-01-01,18:52:00,Espresso
2021-01-01,18:52:00,Latte
2021-01-01,18:53:00,Cappuccino
2021-01-01,18:56:00,Espresso
2021-01-01,18:56:00,Cappuccino
2021-01-01,18:58:00,Latte
2021-01-01,18:59:00,Espresso
2021-01-01,19:01:00,Espresso
2021-01-01,19:01:00,Latte
2021-01-01,19:04:00,Cappuccino
2021-01-01,19:07:00,Espresso
2021-01-01,19:08:00,Espresso
2021-01-01,19:09:00,Espresso
2021-01-01,19:11:00,Espresso
2021-01-01,19:12:00,Cappuccino
2021-01-01,19:13:00,Cappuccino
2021-01-01,19:13:00,Espresso
2021-01-01,19:14:00,Latte
2021-01-01,19:15:00,Latte
2021-01-01,19:15:00,Cappuccino
2021-01-01,19:15:00,Espresso
2021-01-01,19:19:00,Cappuccino
2021-01-01,19:21:00,Latte
2021-01-01,19:23:00,Espresso
2021-01-01,19:24:00,Latte
2021-01-01,19:24:00,Latte
2021-01-01,19:24:00,Latte
2021-01-01,19:29:00,Cappuccino
2021-01-01,19:32:00,Latte
2021-01-01,19:33:00,Espresso
2021-01-01,19:34:00,Espresso
2021-01-01,19:35:00,Espresso
2021-01-01,19:37:00,Espresso
2021-01-01,19:40:00,Latte
2021-01-01,19:41:00,Latte
2021-01-01,19:42:00,Espresso
2021-01-01,19:44:00,Latte
2021-01-01,19:45:00,Espresso
2021-01-01,19:53:00,Cappuccino
2021-01-01,19:55:00,Cappuccino
2021-01-01,19:57:00,Cappuccino
2021-01-01,20:01:00,Latte
2021-01-01,20:02:00,Espresso
2021-01-01,20:03:00,Cappuccino
2021-01-01,20:03:00,Latte
2021-01-01,20:04:00,Cappuccino
2021-01-01,20:07:00,Espresso
2021-01-01,20:09:00,Espresso
2021-01-01,20:15:00,Espresso
2021-01-01,20:16:00,Espresso
2021-01-01,20:17:00,Cappuccino
2021-01-01,20:17:00,Espresso
2021-01-01,20:20:00,Latte
2021-01-01,20:20:00,Latte
2021-01-01,20:20:00,Latte
2021-01-01,20:21:00,Cappuccino
2021-01-01,20:21:00,Espresso
2021-01-01,20:21:00,Espresso
2021-01-01,20:25:00,Latte
2021-01-01,20:25:00,Espresso
2021-01-01,20:27:00,Latte
2021-01-01,20:28:00,Cappuccino
2021-01-01,20:31:00,Latte
2021-01-01,20:31:00,Latte
2021-01-01,20:35:00,Espresso
2021-01-01,20:36:00,Espresso
2021-01-01,20:39:00,Latte
2021-01-01,20:40:00,Latte
2021-01-01,20:43:00,Cappuccino
2021-01-01,20:43:00,Cappuccino
2021-01-01,20:44:00,Espresso
2021-01-01,20:44:00,Cappuccino
2021-01-01,20:44:00,Cappuccino
2021-01-01,20:45:00,Espresso
2021-01-01,20:45:00,Espresso
2021-01-01,20:45:00,Latte
2021-01-01,20:47:00,Latte
2021-01-01,20:48:00,Cappuccino
2021-01-01,20:49:00,Cappuccino
2021-01-01,20:50:00,Latte
2021-01-01,20:51:00,Espresso
2021-01-01,20:53:00,Cappuccino
2021-01-01,20:55:00,Cappuccino
2021-01-01,20:55:00,Espresso
2021-01-01,20:56:00,Latte
2021-01-01,20:59:00,Latte
2021-01-01,20:59:00,Espresso
2021-01-01,20:59:00,Latte
2021-01-01,21:01:00,Espresso
2021-01-01,21:02:00,Latte
2021-01-01,21:02:00,Latte
2021-01-01,21:05:00,Cappuccino
2021-01-01,21:05:00,Cappuccino
2021-01-01,21:05:00,Cappuccino
2021-01-01,21:08:00,Latte
2021-01-01,21:12:00,Espresso
2021-01-01,21:12:00,Latte
2021-01-01,21:13:00,Latte
2021-01-01,21:14:00,Cappuccino
2021-01-01,21:14:00,Latte
2021-01-01,21:14:00,Espresso
2021-01-01,21:18:00,Latte
2021-01-01,21:18:00,Cappuccino
2021-01-01,21:18:00,Cappuccino
2021-01-01,21:19:00,Cappuccino
2021-01-01,21:23:00,Espresso
2021-01-01,21:26:00,Espresso
2021-01-01,21:26:00,Latte
2021-01-01,21:27:00,Cappuccino
2021-01-01,21:28:00,Espresso
2021-01-01,21:29:00,Espresso
2021-01-01,21:31:00,Espresso
2021-01-01,21:32:00,Espresso
2021-01-01,21:33:00,Espresso
2021-01-01,21:35:00,Espresso
2021-01-01,21:37:00,Espresso
2021-01-01,21:40:00,Cappuccino
2021-01-01,21:41:00,Latte
2021-01-01,21:51:00,Latte
2021-01-01,21:51:00,Latte
2021-01-01,21:52:00,Cappuccino
2021-01-01,21:53:00,Cappuccino
2021-01-01,21:58:00,Cappuccino
