date,time,total_count,today_count,tank_beans,tank_water,tank_milk,barometer,thermometer
2021-01-01,10:17:00,141,41,334,1150,750,14.9,99.80000000000001
2021-01-01,10:18:00,141,41,334,1150,750,15.0,99.80000000000001
2021-01-01,10:19:00,142,42,318,900,750,14.9,99.70000000000002
2021-01-01,10:20:00,143,43,302,1400,750,15.0,100.0
2021-01-01,10:21:00,144,44,282,1050,675,14.9,99.9
2021-01-01,10:22:00,145,45,266,1550,675,15.0,100.0
2021-01-01,10:23:00,145,45,266,1550,675,15.0,100.0
2021-01-01,10:24:00,145,45,266,1550,675,15.0,100.0
2021-01-01,10:25:00,145,45,266,1550,675,15.0,100.0
2021-01-01,10:26:00,146,46,246,1200,600,14.9,99.9
2021-01-01,10:27:00,147,47,234,1000,500,15.0,99.80000000000001
2021-01-01,10:28:00,148,48,214,1500,425,14.9,100.0
2021-01-01,10:29:00,149,49,202,1300,325,15.0,99.9
2021-01-01,10:30:00,150,50,186,1050,325,14.9,99.80000000000001
2021-01-01,10:31:00,151,51,640,1550,225,15.0,100.0
2021-01-01,10:32:00,152,52,624,1300,1175,14.9,99.9
2021-01-01,10:33:00,152,52,624,1300,1175,15.0,99.9
2021-01-01,10:34:00,152,52,624,1300,1175,15.0,99.9
2021-01-01,10:35:00,153,53,612,1100,1075,14.9,99.80000000000001
2021-01-01,10:36:00,154,54,592,750,1000,15.0,99.70000000000002
2021-01-01,10:37:00,155,55,572,1250,925,14.9,100.0
2021-01-01,10:38:00,156,56,560,1050,825,15.0,99.9
2021-01-01,10:39:00,156,56,560,1550,825,15.0,100.0
2021-01-01,10:40:00,156,56,560,1550,825,15.0,100.0
2021-01-01,10:41:00,156,56,560,1550,825,15.0,100.0
2021-01-01,10:42:00,156,56,560,1550,825,15.0,100.0
2021-01-01,10:43:00,156,56,560,1550,825,15.0,100.0
2021-01-01,10:44:00,157,57,548,1350,725,14.9,99.9
2021-01-01,10:45:00,158,58,532,1100,725,15.0,99.80000000000001
2021-01-01,10:46:00,159,59,512,750,650,14.9,99.70000000000002
2021-01-01,10:47:00,160,60,500,1250,550,15.0,100.0
2021-01-01,10:48:00,160,60,500,1250,550,15.0,100.0
2021-01-01,10:49:00,160,60,500,1250,550,15.0,100.0
2021-01-01,10:50:00,160,60,500,1250,550,15.0,100.0
2021-01-01,10:51:00,160,60,500,1250,550,15.0,100.0
2021-01-01,10:52:00,160,60,500,1250,550,15.0,100.0
2021-01-01,10:53:00,161,61,484,1000,550,14.9,99.9
2021-01-01,10:54:00,162,62,468,1500,550,15.0,100.0
2021-01-01,10:55:00,162,62,468,1500,550,15.0,100.0
2021-01-01,10:56:00,162,62,468,1500,550,15.0,100.0
2021-01-01,10:57:00,162,62,468,1500,550,15.0,100.0
2021-01-01,10:58:00,162,62,468,1500,550,15.0,100.0
2021-01-01,10:59:00,162,62,468,1500,550,15.0,100.0
2021-01-01,11:00:00,163,63,452,1250,550,14.9,99.9
2021-01-01,11:01:00,164,64,436,1000,550,15.0,99.80000000000001
2021-01-01,11:02:00,164,64,436,1500,550,15.0,100.0
2021-01-01,11:03:00,165,65,416,1150,475,14.9,99.9
2021-01-01,11:04:00,166,66,396,800,400,15.0,99.80000000000001
2021-01-01,11:05:00,167,67,376,1300,325,14.9,100.0
2021-01-01,11:06:00,167,67,376,1300,325,15.0,100.0
2021-01-01,11:07:00,168,68,364,1100,225,14.9,99.9
2021-01-01,11:08:00,168,68,364,1100,1175,15.0,99.9
2021-01-01,11:09:00,169,69,352,900,1075,14.9,99.80000000000001
2021-01-01,11:10:00,170,70,332,1400,1000,15.0,100.0
2021-01-01,11:11:00,170,70,332,1400,1000,15.0,100.0
2021-01-01,11:12:00,171,71,312,1050,925,14.9,99.9
2021-01-01,11:13:00,172,72,296,1550,925,15.0,100.0
2021-01-01,11:14:00,173,73,284,1350,825,14.9,99.9
2021-01-01,11:15:00,173,73,284,1350,825,15.0,99.9
2021-01-01,11:16:00,174,74,272,1150,725,14.9,99.80000000000001
2021-01-01,11:17:00,175,75,252,800,650,15.0,99.70000000000002
2021-01-01,11:18:00,175,75,252,1300,650,15.0,100.0
2021-01-01,11:19:00,176,76,240,1100,550,14.9,99.9
2021-01-01,11:20:00,177,77,224,850,550,15.0,99.80000000000001
2021-01-01,11:21:00,178,78,208,1350,550,14.9,100.0
2021-01-01,11:22:00,179,79,196,1150,450,15.0,99.9
2021-01-01,11:23:00,179,79,650,1150,450,15.0,99.9
2021-01-01,11:24:00,179,79,650,1150,450,15.0,99.9
2021-01-01,11:25:00,179,79,650,1150,450,15.0,99.9
2021-01-01,11:26:00,179,79,650,1150,450,15.0,99.9
2021-01-01,11:27:00,180,80,638,950,350,14.9,99.80000000000001
2021-01-01,11:28:00,181,81,622,1450,350,15.0,100.0
2021-01-01,11:29:00,181,81,622,1450,350,15.0,100.0
2021-01-01,11:30:00,182,82,610,1250,250,14.9,99.9
2021-01-01,11:31:00,182,82,610,1250,250,15.0,99.9
2021-01-01,11:32:00,182,82,610,1250,250,15.0,99.9
2021-01-01,11:33:00,182,82,610,1250,250,15.0,99.9
2021-01-01,11:34:00,183,83,594,1000,250,14.9,99.80000000000001
2021-01-01,11:35:00,184,84,578,1500,250,15.0,100.0
2021-01-01,11:36:00,185,85,558,1150,175,14.9,99.9
2021-01-01,11:37:00,186,86,546,950,1125,15.0,99.80000000000001
2021-01-01,11:38:00,186,86,546,1450,1125,15.0,100.0
2021-01-01,11:39:00,186,86,546,1450,1125,15.0,100.0
2021-01-01,11:40:00,187,87,526,1100,1050,14.9,99.9
2021-01-01,11:41:00,188,88,510,850,1050,15.0,99.80000000000001
2021-01-01,11:42:00,189,89,498,1350,950,14.9,100.0
2021-01-01,11:43:00,190,90,482,1100,950,15.0,99.9
2021-01-01,11:44:00,190,90,482,1100,950,15.0,99.9
2021-01-01,11:45:00,190,90,482,1100,950,15.0,99.9
2021-01-01,11:46:00,191,91,470,900,850,14.9,99.80000000000001
2021-01-01,11:47:00,192,92,458,1400,750,15.0,100.0
2021-01-01,11:48:00,192,92,458,1400,750,15.0,100.0
2021-01-01,11:49:00,193,93,442,1150,750,14.9,99.9
2021-01-01,11:50:00,194,94,422,800,675,15.0,99.80000000000001
2021-01-01,11:51:00,195,95,402,1300,600,14.9,100.0
2021-01-01,11:52:00,196,96,390,1100,500,15.0,99.9
2021-01-01,11:53:00,197,97,370,750,425,14.9,99.80000000000001
2021-01-01,11:54:00,198,98,358,1250,325,15.0,100.0
2021-01-01,11:55:00,198,98,358,1250,325,15.0,100.0
2021-01-01,11:56:00,199,99,338,900,250,14.9,99.9
2021-01-01,11:57:00,199,99,338,1400,250,15.0,100.0
2021-01-01,11:58:00,200,100,322,1150,250,14.9,99.9
2021-01-01,11:59:00,200,100,322,1150,250,15.0,99.9
2021-01-01,12:00:00,200,100,322,1150,250,15.0,99.9
2021-01-01,12:01:00,201,101,306,900,250,14.9,99.80000000000001
2021-01-01,12:02:00,202,102,286,1400,175,15.0,100.0
2021-01-01,12:03:00,203,103,274,1200,1125,14.9,99.9
2021-01-01,12:04:00,203,103,274,1200,1125,15.0,99.9
2021-01-01,12:05:00,204,104,262,1000,1025,14.9,99.80000000000001
2021-01-01,12:06:00,204,104,262,1500,1025,15.0,100.0
2021-01-01,12:07:00,204,104,262,1500,1025,15.0,100.0
2021-01-01,12:08:00,205,105,242,1150,950,14.9,99.9
2021-01-01,12:09:00,206,106,222,800,875,15.0,99.80000000000001
2021-01-01,12:10:00,206,106,222,1300,875,15.0,100.0
2021-01-01,12:11:00,206,106,222,1300,875,15.0,100.0
2021-01-01,12:12:00,207,107,210,1100,775,14.9,99.9
2021-01-01,12:13:00,208,108,190,750,700,15.0,99.80000000000001
2021-01-01,12:14:00,209,109,644,1250,600,14.9,100.0
2021-01-01,12:15:00,209,109,644,1250,600,15.0,100.0
2021-01-01,12:16:00,210,110,628,1000,600,14.9,99.9
2021-01-01,12:17:00,211,111,616,1500,500,15.0,100.0
2021-01-01,12:18:00,211,111,616,1500,500,15.0,100.0
2021-01-01,12:19:00,212,112,604,1300,400,14.9,99.9
2021-01-01,12:20:00,212,112,604,1300,400,15.0,99.9
2021-01-01,12:21:00,212,112,604,1300,400,15.0,99.9
2021-01-01,12:22:00,213,113,588,1050,400,14.9,99.80000000000001
2021-01-01,12:23:00,214,114,576,1550,300,15.0,100.0
2021-01-01,12:24:00,215,115,556,1200,225,14.9,99.9
2021-01-01,12:25:00,216,116,544,1000,1175,15.0,99.80000000000001
2021-01-01,12:26:00,216,116,544,1500,1175,15.0,100.0
2021-01-01,12:27:00,216,116,544,1500,1175,15.0,100.0
2021-01-01,12:28:00,217,117,528,1250,1175,14.9,99.9
2021-01-01,12:29:00,218,118,508,900,1100,15.0,99.80000000000001
2021-01-01,12:30:00,218,118,508,1400,1100,15.0,100.0
2021-01-01,12:31:00,219,119,492,1150,1100,14.9,99.9
2021-01-01,12:32:00,220,120,472,800,1025,15.0,99.80000000000001
2021-01-01,12:33:00,221,121,452,1300,950,14.9,100.0
2021-01-01,12:34:00,222,122,432,950,875,15.0,99.9
2021-01-01,12:35:00,223,123,412,1450,800,14.9,100.0
2021-01-01,12:36:00,224,124,392,1100,725,15.0,99.9
2021-01-01,12:37:00,225,125,380,900,625,14.9,99.80000000000001
2021-01-01,12:38:00,226,126,360,1400,550,15.0,100.0
2021-01-01,12:39:00,226,126,360,1400,550,15.0,100.0
2021-01-01,12:40:00,227,127,340,1050,475,14.9,99.9
2021-01-01,12:41:00,228,128,320,1550,400,15.0,100.0
2021-01-01,12:42:00,229,129,304,1300,400,14.9,99.9
2021-01-01,12:43:00,230,130,292,1100,300,15.0,99.80000000000001
2021-01-01,12:44:00,230,130,292,1100,300,15.0,99.80000000000001
2021-01-01,12:45:00,230,130,292,1100,300,15.0,99.80000000000001
2021-01-01,12:46:00,230,130,292,1100,300,15.0,99.80000000000001
2021-01-01,12:47:00,231,131,272,750,225,14.9,99.70000000000002
2021-01-01,12:48:00,231,131,272,1250,1175,15.0,100.0
2021-01-01,12:49:00,232,132,252,900,1100,14.9,99.9
2021-01-01,12:50:00,232,132,252,1400,1100,15.0,100.0
2021-01-01,12:51:00,233,133,240,1200,1000,14.9,99.9
2021-01-01,12:52:00,234,134,224,950,1000,15.0,99.80000000000001
2021-01-01,12:53:00,234,134,224,1450,1000,15.0,100.0
2021-01-01,12:54:00,235,135,212,1250,900,14.9,99.9
2021-01-01,12:55:00,236,136,192,900,825,15.0,99.80000000000001
2021-01-01,12:56:00,237,137,646,1400,750,14.9,100.0
2021-01-01,12:57:00,237,137,646,1400,750,15.0,100.0
2021-01-01,12:58:00,237,137,646,1400,750,15.0,100.0
2021-01-01,12:59:00,238,138,626,1050,675,14.9,99.9
2021-01-01,13:00:00,239,139,610,1550,675,15.0,100.0
2021-01-01,13:01:00,240,140,590,1200,600,14.9,99.9
2021-01-01,13:02:00,241,141,574,950,600,15.0,99.80000000000001
2021-01-01,13:03:00,241,141,574,1450,600,15.0,100.0
2021-01-01,13:04:00,242,142,562,1250,500,14.9,99.9
2021-01-01,13:05:00,243,143,542,900,425,15.0,99.80000000000001
2021-01-01,13:06:00,243,143,542,1400,425,15.0,100.0
2021-01-01,13:07:00,244,144,522,1050,350,14.9,99.9
2021-01-01,13:08:00,245,145,506,1550,350,15.0,100.0
2021-01-01,13:09:00,245,145,506,1550,350,15.0,100.0
2021-01-01,13:10:00,246,146,494,1350,250,14.9,99.9
2021-01-01,13:11:00,247,147,478,1100,250,15.0,99.80000000000001
2021-01-01,13:12:00,247,147,478,1100,250,15.0,99.80000000000001
2021-01-01,13:13:00,248,148,462,850,250,14.9,99.70000000000002
2021-01-01,13:14:00,249,149,450,1350,150,15.0,100.0
2021-01-01,13:15:00,250,150,434,1100,1100,14.9,99.9
2021-01-01,13:16:00,251,151,418,850,1100,15.0,99.80000000000001
2021-01-01,13:17:00,252,152,398,1350,1025,14.9,100.0
2021-01-01,13:18:00,253,153,386,1150,925,15.0,99.9
2021-01-01,13:19:00,253,153,386,1150,925,15.0,99.9
2021-01-01,13:20:00,254,154,366,800,850,14.9,99.80000000000001
2021-01-01,13:21:00,255,155,354,1300,750,15.0,100.0
2021-01-01,13:22:00,256,156,338,1050,750,14.9,99.9
2021-01-01,13:23:00,257,157,326,1550,650,15.0,100.0
2021-01-01,13:24:00,258,158,310,1300,650,14.9,99.9
2021-01-01,13:25:00,259,159,298,1100,550,15.0,99.80000000000001
2021-01-01,13:26:00,259,159,298,1100,550,15.0,99.80000000000001
2021-01-01,13:27:00,260,160,286,900,450,14.9,99.70000000000002
2021-01-01,13:28:00,261,161,270,1400,450,15.0,100.0
2021-01-01,13:29:00,262,162,254,1150,450,14.9,99.9
2021-01-01,13:30:00,262,162,254,1150,450,15.0,99.9
2021-01-01,13:31:00,263,163,238,900,450,14.9,99.80000000000001
2021-01-01,13:32:00,263,163,238,1400,450,15.0,100.0
2021-01-01,13:33:00,263,163,238,1400,450,15.0,100.0
2021-01-01,13:34:00,263,163,238,1400,450,15.0,100.0
2021-01-01,13:35:00,264,164,222,1150,450,14.9,99.9
2021-01-01,13:36:00,264,164,222,1150,450,15.0,99.9
2021-01-01,13:37:00,264,164,222,1150,450,15.0,99.9
2021-01-01,13:38:00,264,164,222,1150,450,15.0,99.9
2021-01-01,13:39:00,265,165,210,950,350,14.9,99.80000000000001
2021-01-01,13:40:00,266,166,190,1450,275,15.0,100.0
2021-01-01,13:41:00,267,167,644,1250,175,14.9,99.9
2021-01-01,13:42:00,268,168,624,900,1125,15.0,99.80000000000001
2021-01-01,13:43:00,268,168,624,1400,1125,15.0,100.0
2021-01-01,13:44:00,269,169,608,1150,1125,14.9,99.9
2021-01-01,13:45:00,270,170,592,900,1125,15.0,99.80000000000001
2021-01-01,13:46:00,270,170,592,1400,1125,15.0,100.0
2021-01-01,13:47:00,271,171,576,1150,1125,14.9,99.9
2021-01-01,13:48:00,272,172,560,900,1125,15.0,99.80000000000001
2021-01-01,13:49:00,273,173,548,1400,1025,14.9,100.0
2021-01-01,13:50:00,274,174,532,1150,1025,15.0,99.9
2021-01-01,13:51:00,274,174,532,1150,1025,15.0,99.9
2021-01-01,13:52:00,275,175,520,950,925,14.9,99.80000000000001
2021-01-01,13:53:00,276,176,504,1450,925,15.0,100.0
2021-01-01,13:54:00,276,176,504,1450,925,15.0,100.0
2021-01-01,13:55:00,277,177,488,1200,925,14.9,99.9
2021-01-01,13:56:00,277,177,488,1200,925,15.0,99.9
2021-01-01,13:57:00,278,178,472,950,925,14.9,99.80000000000001
2021-01-01,13:58:00,279,179,456,1450,925,15.0,100.0
2021-01-01,13:59:00,280,180,440,1200,925,14.9,99.9
2021-01-01,14:00:00,281,181,428,1000,825,15.0,99.80000000000001
2021-01-01,14:01:00,282,182,412,1500,825,14.9,100.0
2021-01-01,14:02:00,282,182,412,1500,825,15.0,100.0
2021-01-01,14:03:00,283,183,400,1300,725,14.9,99.9
2021-01-01,14:04:00,284,184,388,1100,625,15.0,99.80000000000001
2021-01-01,14:05:00,285,185,376,900,525,14.9,99.70000000000002
2021-01-01,14:06:00,286,186,364,1400,425,15.0,100.0
2021-01-01,14:07:00,287,187,352,1200,325,14.9,99.9
2021-01-01,14:08:00,288,188,340,1000,225,15.0,99.80000000000001
2021-01-01,14:09:00,289,189,328,1500,1175,14.9,100.0
2021-01-01,14:10:00,290,190,308,1150,1100,15.0,99.9
2021-01-01,14:11:00,290,190,308,1150,1100,15.0,99.9
2021-01-01,14:12:00,290,190,308,1150,1100,15.0,99.9
2021-01-01,14:13:00,291,191,288,800,1025,14.9,99.80000000000001
2021-01-01,14:14:00,291,191,288,1300,1025,15.0,100.0
2021-01-01,14:15:00,291,191,288,1300,1025,15.0,100.0
2021-01-01,14:16:00,292,192,268,950,950,14.9,99.9
2021-01-01,14:17:00,293,193,256,1450,850,15.0,100.0
2021-01-01,14:18:00,294,194,240,1200,850,14.9,99.9
2021-01-01,14:19:00,295,195,228,1000,750,15.0,99.80000000000001
2021-01-01,14:20:00,295,195,228,1500,750,15.0,100.0
2021-01-01,14:21:00,295,195,228,1500,750,15.0,100.0
2021-01-01,14:22:00,296,196,212,1250,750,14.9,99.9
2021-01-01,14:23:00,297,197,192,900,675,15.0,99.80000000000001
2021-01-01,14:24:00,298,198,646,1400,675,14.9,100.0
2021-01-01,14:25:00,299,199,634,1200,575,15.0,99.9
2021-01-01,14:26:00,300,200,622,1000,475,14.9,99.80000000000001
2021-01-01,14:27:00,301,201,610,1500,375,15.0,100.0
2021-01-01,14:28:00,301,201,610,1500,375,15.0,100.0
2021-01-01,14:29:00,302,202,590,1150,300,14.9,99.9
2021-01-01,14:30:00,302,202,590,1150,300,15.0,99.9
2021-01-01,14:31:00,303,203,574,900,300,14.9,99.80000000000001
2021-01-01,14:32:00,303,203,574,1400,300,15.0,100.0
2021-01-01,14:33:00,304,204,554,1050,225,14.9,99.9
2021-01-01,14:34:00,305,205,538,1550,1175,15.0,100.0
2021-01-01,14:35:00,306,206,518,1200,1100,14.9,99.9
2021-01-01,14:36:00,307,207,506,1000,1000,15.0,99.80000000000001
2021-01-01,14:37:00,307,207,506,1500,1000,15.0,100.0
2021-01-01,14:38:00,307,207,506,1500,1000,15.0,100.0
2021-01-01,14:39:00,308,208,486,1150,925,14.9,99.9
2021-01-01,14:40:00,308,208,486,1150,925,15.0,99.9
2021-01-01,14:41:00,309,209,466,800,850,14.9,99.80000000000001
2021-01-01,14:42:00,309,209,466,1300,850,15.0,100.0
2021-01-01,14:43:00,310,210,450,1050,850,14.9,99.9
2021-01-01,14:44:00,310,210,450,1550,850,15.0,100.0
2021-01-01,14:45:00,311,211,434,1300,850,14.9,99.9
2021-01-01,14:46:00,311,211,434,1300,850,15.0,99.9
2021-01-01,14:47:00,311,211,434,1300,850,15.0,99.9
2021-01-01,14:48:00,311,211,434,1300,850,15.0,99.9
2021-01-01,14:49:00,311,211,434,1300,850,15.0,99.9
2021-01-01,14:50:00,312,212,422,1100,750,14.9,99.80000000000001
2021-01-01,14:51:00,312,212,422,1100,750,15.0,99.80000000000001
2021-01-01,14:52:00,312,212,422,1100,750,15.0,99.80000000000001
2021-01-01,14:53:00,313,213,402,750,675,14.9,99.70000000000002
2021-01-01,14:54:00,314,214,382,1250,600,15.0,100.0
2021-01-01,14:55:00,315,215,370,1050,500,14.9,99.9
2021-01-01,14:56:00,315,215,370,1550,500,15.0,100.0
2021-01-01,14:57:00,315,215,370,1550,500,15.0,100.0
2021-01-01,14:58:00,315,215,370,1550,500,15.0,100.0
2021-01-01,14:59:00,316,216,358,1350,400,14.9,99.9
2021-01-01,15:00:00,316,216,358,1350,400,15.0,99.9
2021-01-01,15:01:00,317,217,338,1000,325,14.9,99.80000000000001
2021-01-01,15:02:00,317,217,338,1500,325,15.0,100.0
2021-01-01,15:03:00,317,217,338,1500,325,15.0,100.0
2021-01-01,15:04:00,318,218,326,1300,225,14.9,99.9
2021-01-01,15:05:00,318,218,326,1300,1175,15.0,99.9
2021-01-01,15:06:00,319,219,310,1050,1175,14.9,99.80000000000001
2021-01-01,15:07:00,320,220,290,1550,1100,15.0,100.0
2021-01-01,15:08:00,321,221,270,1200,1025,14.9,99.9
2021-01-01,15:09:00,322,222,258,1000,925,15.0,99.80000000000001
2021-01-01,15:10:00,323,223,246,1500,825,14.9,100.0
2021-01-01,15:11:00,324,224,230,1250,825,15.0,99.9
2021-01-01,15:12:00,325,225,210,900,750,14.9,99.80000000000001
2021-01-01,15:13:00,326,226,190,1400,675,15.0,100.0
2021-01-01,15:14:00,326,226,644,1400,675,15.0,100.0
2021-01-01,15:15:00,326,226,644,1400,675,15.0,100.0
2021-01-01,15:16:00,327,227,632,1200,575,14.9,99.9
2021-01-01,15:17:00,327,227,632,1200,575,15.0,99.9
2021-01-01,15:18:00,327,227,632,1200,575,15.0,99.9
2021-01-01,15:19:00,328,228,620,1000,475,14.9,99.80000000000001
2021-01-01,15:20:00,329,229,608,1500,375,15.0,100.0
2021-01-01,15:21:00,330,230,592,1250,375,14.9,99.9
2021-01-01,15:22:00,330,230,592,1250,375,15.0,99.9
2021-01-01,15:23:00,331,231,580,1050,275,14.9,99.80000000000001
2021-01-01,15:24:00,332,232,560,1550,200,15.0,100.0
2021-01-01,15:25:00,333,233,540,1200,1150,14.9,99.9
2021-01-01,15:26:00,334,234,520,850,1075,15.0,99.80000000000001
2021-01-01,15:27:00,334,234,520,1350,1075,15.0,100.0
2021-01-01,15:28:00,335,235,508,1150,975,14.9,99.9
2021-01-01,15:29:00,336,236,496,950,875,15.0,99.80000000000001
2021-01-01,15:30:00,336,236,496,1450,875,15.0,100.0
2021-01-01,15:31:00,337,237,480,1200,875,14.9,99.9
2021-01-01,15:32:00,338,238,460,850,800,15.0,99.80000000000001
2021-01-01,15:33:00,338,238,460,1350,800,15.0,100.0
2021-01-01,15:34:00,339,239,444,1100,800,14.9,99.9
2021-01-01,15:35:00,339,239,444,1100,800,15.0,99.9
2021-01-01,15:36:00,339,239,444,1100,800,15.0,99.9
2021-01-01,15:37:00,340,240,432,900,700,14.9,99.80000000000001
2021-01-01,15:38:00,340,240,432,1400,700,15.0,100.0
2021-01-01,15:39:00,341,241,416,1150,700,14.9,99.9
2021-01-01,15:40:00,342,242,396,800,625,15.0,99.80000000000001
2021-01-01,15:41:00,343,243,384,1300,525,14.9,100.0
2021-01-01,15:42:00,343,243,384,1300,525,15.0,100.0
2021-01-01,15:43:00,344,244,372,1100,425,14.9,99.9
2021-01-01,15:44:00,344,244,372,1100,425,15.0,99.9
2021-01-01,15:45:00,345,245,356,850,425,14.9,99.80000000000001
2021-01-01,15:46:00,346,246,336,1350,350,15.0,100.0
2021-01-01,15:47:00,346,246,336,1350,350,15.0,100.0
2021-01-01,15:48:00,347,247,324,1150,250,14.9,99.9
2021-01-01,15:49:00,348,248,308,900,250,15.0,99.80000000000001
2021-01-01,15:50:00,348,248,308,1400,250,15.0,100.0
2021-01-01,15:51:00,348,248,308,1400,250,15.0,100.0
2021-01-01,15:52:00,349,249,292,1150,250,14.9,99.9
2021-01-01,15:53:00,349,249,292,1150,250,15.0,99.9
2021-01-01,15:54:00,350,250,276,900,250,14.9,99.80000000000001
2021-01-01,15:55:00,351,251,260,1400,250,15.0,100.0
2021-01-01,15:56:00,352,252,244,1150,250,14.9,99.9
2021-01-01,15:57:00,353,253,228,900,250,15.0,99.80000000000001
2021-01-01,15:58:00,353,253,228,1400,250,15.0,100.0
2021-01-01,15:59:00,354,254,212,1150,250,14.9,99.9
2021-01-01,16:00:00,354,254,212,1150,250,15.0,99.9
