date,time,total_count,today_count,tank_beans,tank_water,tank_milk,barometer,thermometer
2021-01-01,10:52:00,170,70,256,900,900,14.9,99.80000000000001
2021-01-01,10:53:00,170,70,256,1400,900,15.0,100.0
2021-01-01,10:54:00,171,71,240,1150,900,14.9,99.9
2021-01-01,10:55:00,172,72,228,950,800,15.0,99.80000000000001
2021-01-01,10:56:00,173,73,208,1450,725,14.9,100.0
2021-01-01,10:57:00,174,74,192,1200,725,15.0,99.9
2021-01-01,10:58:00,174,74,646,1200,725,15.0,99.9
2021-01-01,10:59:00,175,75,630,950,725,14.9,99.80000000000001
2021-01-01,11:00:00,176,76,614,1450,725,15.0,100.0
2021-01-01,11:01:00,177,77,594,1100,650,14.9,99.9
2021-01-01,11:02:00,177,77,594,1100,650,15.0,99.9
2021-01-01,11:03:00,178,78,578,850,650,14.9,99.80000000000001
2021-01-01,11:04:00,179,79,558,1350,575,15.0,100.0
2021-01-01,11:05:00,179,79,558,1350,575,15.0,100.0
2021-01-01,11:06:00,180,80,546,1150,475,14.9,99.9
2021-01-01,11:07:00,181,81,534,950,375,15.0,99.80000000000001
2021-01-01,11:08:00,182,82,518,1450,375,14.9,100.0
2021-01-01,11:09:00,183,83,502,1200,375,15.0,99.9
2021-01-01,11:10:00,184,84,486,950,375,14.9,99.80000000000001
2021-01-01,11:11:00,185,85,474,1450,275,15.0,100.0
2021-01-01,11:12:00,185,85,474,1450,275,15.0,100.0
2021-01-01,11:13:00,186,86,454,1100,200,14.9,99.9
2021-01-01,11:14:00,187,87,438,850,1150,15.0,99.80000000000001
2021-01-01,11:15:00,187,87,438,1350,1150,15.0,100.0
2021-01-01,11:16:00,188,88,426,1150,1050,14.9,99.9
2021-01-01,11:17:00,189,89,414,950,950,15.0,99.80000000000001
2021-01-01,11:18:00,190,90,394,1450,875,14.9,100.0
2021-01-01,11:19:00,191,91,378,1200,875,15.0,99.9
2021-01-01,11:20:00,192,92,358,850,800,14.9,99.80000000000001
2021-01-01,11:21:00,192,92,358,1350,800,15.0,100.0
2021-01-01,11:22:00,193,93,342,1100,800,14.9,99.9
2021-01-01,11:23:00,194,94,330,900,700,15.0,99.80000000000001
2021-01-01,11:24:00,195,95,314,1400,700,14.9,100.0
2021-01-01,11:25:00,196,96,294,1050,625,15.0,99.9
2021-01-01,11:26:00,197,97,274,1550,550,14.9,100.0
2021-01-01,11:27:00,197,97,274,1550,550,15.0,100.0
2021-01-01,11:28:00,197,97,274,1550,550,15.0,100.0
2021-01-01,11:29:00,197,97,274,1550,550,15.0,100.0
2021-01-01,11:30:00,198,98,254,1200,475,14.9,99.9
2021-01-01,11:31:00,198,98,254,1200,475,15.0,99.9
2021-01-01,11:32:00,199,99,234,850,400,14.9,99.80000000000001
2021-01-01,11:33:00,200,100,222,1350,300,15.0,100.0
2021-01-01,11:34:00,201,101,210,1150,200,14.9,99.9
2021-01-01,11:35:00,202,102,194,900,1150,15.0,99.80000000000001
2021-01-01,11:36:00,203,103,648,1400,1050,14.9,100.0
2021-01-01,11:37:00,204,104,628,1050,975,15.0,99.9
2021-01-01,11:38:00,205,105,616,1550,875,14.9,100.0
2021-01-01,11:39:00,205,105,616,1550,875,15.0,100.0
2021-01-01,11:40:00,206,106,596,1200,800,14.9,99.9
2021-01-01,11:41:00,206,106,596,1200,800,15.0,99.9
2021-01-01,11:42:00,207,107,576,850,725,14.9,99.80000000000001
2021-01-01,11:43:00,207,107,576,1350,725,15.0,100.0
2021-01-01,11:44:00,207,107,576,1350,725,15.0,100.0
2021-01-01,11:45:00,207,107,576,1350,725,15.0,100.0
2021-01-01,11:46:00,208,108,564,1150,625,14.9,99.9
2021-01-01,11:47:00,209,109,544,800,550,15.0,99.80000000000001
2021-01-01,11:48:00,210,110,532,1300,450,14.9,100.0
2021-01-01,11:49:00,210,110,532,1300,450,15.0,100.0
2021-01-01,11:50:00,211,111,516,1050,450,14.9,99.9
2021-01-01,11:51:00,211,111,516,1550,450,15.0,100.0
2021-01-01,11:52:00,211,111,516,1550,450,15.0,100.0
2021-01-01,11:53:00,212,112,504,1350,350,14.9,99.9
2021-01-01,11:54:00,213,113,492,1150,250,15.0,99.80000000000001
2021-01-01,11:55:00,214,114,476,900,250,14.9,99.70000000000002
2021-01-01,11:56:00,215,115,456,1400,175,15.0,100.0
2021-01-01,11:57:00,216,116,444,1200,1125,14.9,99.9
2021-01-01,11:58:00,217,117,432,1000,1025,15.0,99.80000000000001
2021-01-01,11:59:00,218,118,420,1500,925,14.9,100.0
2021-01-01,12:00:00,219,119,408,1300,825,15.0,99.9
2021-01-01,12:01:00,219,119,408,1300,825,15.0,99.9
2021-01-01,12:02:00,219,119,408,1300,825,15.0,99.9
2021-01-01,12:03:00,220,120,392,1050,825,14.9,99.80000000000001
2021-01-01,12:04:00,221,121,376,1550,825,15.0,100.0
2021-01-01,12:05:00,222,122,360,1300,825,14.9,99.9
2021-01-01,12:06:00,222,122,360,1300,825,15.0,99.9
2021-01-01,12:07:00,223,123,340,950,750,14.9,99.80000000000001
2021-01-01,12:08:00,224,124,320,1450,675,15.0,100.0
2021-01-01,12:09:00,224,124,320,1450,675,15.0,100.0
2021-01-01,12:10:00,225,125,308,1250,575,14.9,99.9
2021-01-01,12:11:00,226,126,296,1050,475,15.0,99.80000000000001
2021-01-01,12:12:00,227,127,284,1550,375,14.9,100.0
2021-01-01,12:13:00,227,127,284,1550,375,15.0,100.0
2021-01-01,12:14:00,227,127,284,1550,375,15.0,100.0
2021-01-01,12:15:00,227,127,284,1550,375,15.0,100.0
2021-01-01,12:16:00,227,127,284,1550,375,15.0,100.0
2021-01-01,12:17:00,227,127,284,1550,375,15.0,100.0
2021-01-01,12:18:00,227,127,284,1550,375,15.0,100.0
2021-01-01,12:19:00,228,128,268,1300,375,14.9,99.9
2021-01-01,12:20:00,229,129,252,1050,375,15.0,99.80000000000001
2021-01-01,12:21:00,229,129,252,1550,375,15.0,100.0
2021-01-01,12:22:00,230,130,236,1300,375,14.9,99.9
2021-01-01,12:23:00,230,130,236,1300,375,15.0,99.9
2021-01-01,12:24:00,231,131,224,1100,275,14.9,99.80000000000001
2021-01-01,12:25:00,232,132,204,750,200,15.0,99.70000000000002
2021-01-01,12:26:00,233,133,184,1250,1150,14.9,100.0
2021-01-01,12:27:00,233,133,638,1250,1150,15.0,100.0
2021-01-01,12:28:00,234,134,626,1050,1050,14.9,99.9
2021-01-01,12:29:00,235,135,614,1550,950,15.0,100.0
2021-01-01,12:30:00,236,136,602,1350,850,14.9,99.9
2021-01-01,12:31:00,236,136,602,1350,850,15.0,99.9
2021-01-01,12:32:00,236,136,602,1350,850,15.0,99.9
2021-01-01,12:33:00,236,136,602,1350,850,15.0,99.9
2021-01-01,12:34:00,236,136,602,1350,850,15.0,99.9
2021-01-01,12:35:00,236,136,602,1350,850,15.0,99.9
2021-01-01,12:36:00,236,136,602,1350,850,15.0,99.9
2021-01-01,12:37:00,237,137,582,1000,775,14.9,99.80000000000001
2021-01-01,12:38:00,238,138,562,1500,700,15.0,100.0
2021-01-01,12:39:00,239,139,550,1300,600,14.9,99.9
2021-01-01,12:40:00,240,140,538,1100,500,15.0,99.80000000000001
2021-01-01,12:41:00,240,140,538,1100,500,15.0,99.80000000000001
2021-01-01,12:42:00,240,140,538,1100,500,15.0,99.80000000000001
2021-01-01,12:43:00,241,141,522,850,500,14.9,99.70000000000002
2021-01-01,12:44:00,242,142,506,1350,500,15.0,100.0
2021-01-01,12:45:00,243,143,486,1000,425,14.9,99.9
2021-01-01,12:46:00,243,143,486,1500,425,15.0,100.0
2021-01-01,12:47:00,243,143,486,1500,425,15.0,100.0
2021-01-01,12:48:00,243,143,486,1500,425,15.0,100.0
2021-01-01,12:49:00,244,144,470,1250,425,14.9,99.9
2021-01-01,12:50:00,245,145,458,1050,325,15.0,99.80000000000001
2021-01-01,12:51:00,246,146,442,1550,325,14.9,100.0
2021-01-01,12:52:00,246,146,442,1550,325,15.0,100.0
2021-01-01,12:53:00,247,147,426,1300,325,14.9,99.9
2021-01-01,12:54:00,248,148,410,1050,325,15.0,99.80000000000001
2021-01-01,12:55:00,248,148,410,1550,325,15.0,100.0
2021-01-01,12:56:00,249,149,394,1300,325,14.9,99.9
2021-01-01,12:57:00,250,150,374,950,250,15.0,99.80000000000001
2021-01-01,12:58:00,251,151,358,1450,250,14.9,100.0
2021-01-01,12:59:00,251,151,358,1450,250,15.0,100.0
2021-01-01,13:00:00,251,151,358,1450,250,15.0,100.0
2021-01-01,13:01:00,252,152,346,1250,150,14.9,99.9
2021-01-01,13:02:00,252,152,346,1250,1100,15.0,99.9
2021-01-01,13:03:00,252,152,346,1250,1100,15.0,99.9
2021-01-01,13:04:00,253,153,326,900,1025,14.9,99.80000000000001
2021-01-01,13:05:00,254,154,314,1400,925,15.0,100.0
2021-01-01,13:06:00,254,154,314,1400,925,15.0,100.0
2021-01-01,13:07:00,254,154,314,1400,925,15.0,100.0
2021-01-01,13:08:00,254,154,314,1400,925,15.0,100.0
2021-01-01,13:09:00,254,154,314,1400,925,15.0,100.0
2021-01-01,13:10:00,255,155,302,1200,825,14.9,99.9
2021-01-01,13:11:00,256,156,290,1000,725,15.0,99.80000000000001
2021-01-01,13:12:00,257,157,274,1500,725,14.9,100.0
2021-01-01,13:13:00,257,157,274,1500,725,15.0,100.0
2021-01-01,13:14:00,257,157,274,1500,725,15.0,100.0
2021-01-01,13:15:00,257,157,274,1500,725,15.0,100.0
2021-01-01,13:16:00,258,158,258,1250,725,14.9,99.9
2021-01-01,13:17:00,259,159,238,900,650,15.0,99.80000000000001
2021-01-01,13:18:00,259,159,238,1400,650,15.0,100.0
2021-01-01,13:19:00,260,160,218,1050,575,14.9,99.9
2021-01-01,13:20:00,261,161,202,1550,575,15.0,100.0
2021-01-01,13:21:00,261,161,202,1550,575,15.0,100.0
2021-01-01,13:22:00,261,161,202,1550,575,15.0,100.0
2021-01-01,13:23:00,262,162,190,1350,475,14.9,99.9
2021-01-01,13:24:00,263,163,644,1000,400,15.0,99.80000000000001
2021-01-01,13:25:00,264,164,624,1500,325,14.9,100.0
2021-01-01,13:26:00,265,165,612,1300,225,15.0,99.9
2021-01-01,13:27:00,266,166,600,1100,1175,14.9,99.80000000000001
2021-01-01,13:28:00,267,167,580,750,1100,15.0,99.70000000000002
2021-01-01,13:29:00,268,168,568,1250,1000,14.9,100.0
2021-01-01,13:30:00,269,169,556,1050,900,15.0,99.9
2021-01-01,13:31:00,269,169,556,1550,900,15.0,100.0
2021-01-01,13:32:00,269,169,556,1550,900,15.0,100.0
2021-01-01,13:33:00,269,169,556,1550,900,15.0,100.0
2021-01-01,13:34:00,270,170,536,1200,825,14.9,99.9
2021-01-01,13:35:00,270,170,536,1200,825,15.0,99.9
2021-01-01,13:36:00,271,171,516,850,750,14.9,99.80000000000001
2021-01-01,13:37:00,272,172,500,1350,750,15.0,100.0
2021-01-01,13:38:00,272,172,500,1350,750,15.0,100.0
2021-01-01,13:39:00,273,173,488,1150,650,14.9,99.9
2021-01-01,13:40:00,274,174,476,950,550,15.0,99.80000000000001
2021-01-01,13:41:00,275,175,464,1450,450,14.9,100.0
2021-01-01,13:42:00,276,176,444,1100,375,15.0,99.9
2021-01-01,13:43:00,276,176,444,1100,375,15.0,99.9
2021-01-01,13:44:00,277,177,432,900,275,14.9,99.80000000000001
2021-01-01,13:45:00,278,178,416,1400,275,15.0,100.0
2021-01-01,13:46:00,279,179,404,1200,175,14.9,99.9
2021-01-01,13:47:00,279,179,404,1200,1125,15.0,99.9
2021-01-01,13:48:00,280,180,392,1000,1025,14.9,99.80000000000001
2021-01-01,13:49:00,281,181,380,1500,925,15.0,100.0
2021-01-01,13:50:00,282,182,368,1300,825,14.9,99.9
2021-01-01,13:51:00,283,183,356,1100,725,15.0,99.80000000000001
2021-01-01,13:52:00,284,184,336,750,650,14.9,99.70000000000002
2021-01-01,13:53:00,284,184,336,1250,650,15.0,100.0
2021-01-01,13:54:00,285,185,316,900,575,14.9,99.9
2021-01-01,13:55:00,286,186,296,1400,500,15.0,100.0
2021-01-01,13:56:00,287,187,276,1050,425,14.9,99.9
2021-01-01,13:57:00,288,188,260,1550,425,15.0,100.0
2021-01-01,13:58:00,289,189,248,1350,325,14.9,99.9
2021-01-01,13:59:00,289,189,248,1350,325,15.0,99.9
2021-01-01,14:00:00,289,189,248,1350,325,15.0,99.9
2021-01-01,14:01:00,289,189,248,1350,325,15.0,99.9
2021-01-01,14:02:00,289,189,248,1350,325,15.0,99.9
2021-01-01,14:03:00,290,190,228,1000,250,14.9,99.80000000000001
2021-01-01,14:04:00,291,191,216,1500,150,15.0,100.0
2021-01-01,14:05:00,292,192,204,1300,1100,14.9,99.9
2021-01-01,14:06:00,293,193,192,1100,1000,15.0,99.80000000000001
2021-01-01,14:07:00,293,193,646,1100,1000,15.0,99.80000000000001
2021-01-01,14:08:00,294,194,626,750,925,14.9,99.70000000000002
2021-01-01,14:09:00,294,194,626,1250,925,15.0,100.0
2021-01-01,14:10:00,294,194,626,1250,925,15.0,100.0
2021-01-01,14:11:00,295,195,614,1050,825,14.9,99.9
2021-01-01,14:12:00,296,196,602,1550,725,15.0,100.0
2021-01-01,14:13:00,296,196,602,1550,725,15.0,100.0
2021-01-01,14:14:00,297,197,586,1300,725,14.9,99.9
2021-01-01,14:15:00,298,198,574,1100,625,15.0,99.80000000000001
2021-01-01,14:16:00,299,199,562,900,525,14.9,99.70000000000002
2021-01-01,14:17:00,300,200,542,1400,450,15.0,100.0
2021-01-01,14:18:00,301,201,530,1200,350,14.9,99.9
2021-01-01,14:19:00,302,202,510,850,275,15.0,99.80000000000001
2021-01-01,14:20:00,303,203,494,1350,275,14.9,100.0
2021-01-01,14:21:00,304,204,478,1100,275,15.0,99.9
2021-01-01,14:22:00,305,205,466,900,175,14.9,99.80000000000001
2021-01-01,14:23:00,306,206,446,1400,1125,15.0,100.0
2021-01-01,14:24:00,306,206,446,1400,1125,15.0,100.0
2021-01-01,14:25:00,307,207,430,1150,1125,14.9,99.9
2021-01-01,14:26:00,308,208,410,800,1050,15.0,99.80000000000001
2021-01-01,14:27:00,308,208,410,1300,1050,15.0,100.0
2021-01-01,14:28:00,308,208,410,1300,1050,15.0,100.0
2021-01-01,14:29:00,309,209,398,1100,950,14.9,99.9
2021-01-01,14:30:00,309,209,398,1100,950,15.0,99.9
2021-01-01,14:31:00,310,210,382,850,950,14.9,99.80000000000001
2021-01-01,14:32:00,310,210,382,1350,950,15.0,100.0
2021-01-01,14:33:00,311,211,362,1000,875,14.9,99.9
2021-01-01,14:34:00,311,211,362,1500,875,15.0,100.0
2021-01-01,14:35:00,312,212,346,1250,875,14.9,99.9
2021-01-01,14:36:00,313,213,334,1050,775,15.0,99.80000000000001
2021-01-01,14:37:00,314,214,322,1550,675,14.9,100.0
2021-01-01,14:38:00,315,215,302,1200,600,15.0,99.9
2021-01-01,14:39:00,315,215,302,1200,600,15.0,99.9
2021-01-01,14:40:00,315,215,302,1200,600,15.0,99.9
2021-01-01,14:41:00,315,215,302,1200,600,15.0,99.9
2021-01-01,14:42:00,315,215,302,1200,600,15.0,99.9
2021-01-01,14:43:00,315,215,302,1200,600,15.0,99.9
2021-01-01,14:44:00,316,216,286,950,600,14.9,99.80000000000001
2021-01-01,14:45:00,317,217,274,1450,500,15.0,100.0
2021-01-01,14:46:00,317,217,274,1450,500,15.0,100.0
2021-01-01,14:47:00,317,217,274,1450,500,15.0,100.0
2021-01-01,14:48:00,318,218,262,1250,400,14.9,99.9
2021-01-01,14:49:00,318,218,262,1250,400,15.0,99.9
2021-01-01,14:50:00,318,218,262,1250,400,15.0,99.9
2021-01-01,14:51:00,318,218,262,1250,400,15.0,99.9
2021-01-01,14:52:00,319,219,250,1050,300,14.9,99.80000000000001
2021-01-01,14:53:00,320,220,234,1550,300,15.0,100.0
2021-01-01,14:54:00,321,221,222,1350,200,14.9,99.9
2021-01-01,14:55:00,322,222,210,1150,1150,15.0,99.80000000000001
2021-01-01,14:56:00,323,223,194,900,1150,14.9,99.70000000000002
2021-01-01,14:57:00,323,223,648,1400,1150,15.0,100.0
2021-01-01,14:58:00,323,223,648,1400,1150,15.0,100.0
2021-01-01,14:59:00,323,223,648,1400,1150,15.0,100.0
2021-01-01,15:00:00,323,223,648,1400,1150,15.0,100.0
2021-01-01,15:01:00,324,224,632,1150,1150,14.9,99.9
2021-01-01,15:02:00,325,225,612,800,1075,15.0,99.80000000000001
2021-01-01,15:03:00,325,225,612,1300,1075,15.0,100.0
2021-01-01,15:04:00,326,226,592,950,1000,14.9,99.9
2021-01-01,15:05:00,326,226,592,1450,1000,15.0,100.0
2021-01-01,15:06:00,327,227,572,1100,925,14.9,99.9
2021-01-01,15:07:00,328,228,560,900,825,15.0,99.80000000000001
2021-01-01,15:08:00,328,228,560,1400,825,15.0,100.0
2021-01-01,15:09:00,328,228,560,1400,825,15.0,100.0
2021-01-01,15:10:00,329,229,540,1050,750,14.9,99.9
2021-01-01,15:11:00,329,229,540,1550,750,15.0,100.0
2021-01-01,15:12:00,330,230,520,1200,675,14.9,99.9
2021-01-01,15:13:00,330,230,520,1200,675,15.0,99.9
2021-01-01,15:14:00,330,230,520,1200,675,15.0,99.9
2021-01-01,15:15:00,331,231,504,950,675,14.9,99.80000000000001
2021-01-01,15:16:00,332,232,484,1450,600,15.0,100.0
2021-01-01,15:17:00,333,233,472,1250,500,14.9,99.9
2021-01-01,15:18:00,334,234,456,1000,500,15.0,99.80000000000001
2021-01-01,15:19:00,335,235,444,1500,400,14.9,100.0
2021-01-01,15:20:00,335,235,444,1500,400,15.0,100.0
2021-01-01,15:21:00,336,236,428,1250,400,14.9,99.9
2021-01-01,15:22:00,337,237,408,900,325,15.0,99.80000000000001
2021-01-01,15:23:00,337,237,408,1400,325,15.0,100.0
2021-01-01,15:24:00,337,237,408,1400,325,15.0,100.0
2021-01-01,15:25:00,337,237,408,1400,325,15.0,100.0
2021-01-01,15:26:00,338,238,388,1050,250,14.9,99.9
2021-01-01,15:27:00,339,239,368,1550,175,15.0,100.0
2021-01-01,15:28:00,340,240,356,1350,1125,14.9,99.9
2021-01-01,15:29:00,340,240,356,1350,1125,15.0,99.9
2021-01-01,15:30:00,341,241,340,1100,1125,14.9,99.80000000000001
2021-01-01,15:31:00,342,242,328,900,1025,15.0,99.70000000000002
2021-01-01,15:32:00,342,242,328,1400,1025,15.0,100.0
2021-01-01,15:33:00,343,243,316,1200,925,14.9,99.9
2021-01-01,15:34:00,344,244,304,1000,825,15.0,99.80000000000001
2021-01-01,15:35:00,344,244,304,1500,825,15.0,100.0
2021-01-01,15:36:00,345,245,284,1150,750,14.9,99.9
2021-01-01,15:37:00,346,246,268,900,750,15.0,99.80000000000001
2021-01-01,15:38:00,347,247,256,1400,650,14.9,100.0
2021-01-01,15:39:00,347,247,256,1400,650,15.0,100.0
2021-01-01,15:40:00,348,248,236,1050,575,14.9,99.9
2021-01-01,15:41:00,348,248,236,1550,575,15.0,100.0
2021-01-01,15:42:00,349,249,220,1300,575,14.9,99.9
2021-01-01,15:43:00,350,250,204,1050,575,15.0,99.80000000000001
2021-01-01,15:44:00,350,250,204,1550,575,15.0,100.0
2021-01-01,15:45:00,350,250,204,1550,575,15.0,100.0
2021-01-01,15:46:00,351,251,184,1200,500,14.9,99.9
2021-01-01,15:47:00,351,251,638,1200,500,15.0,99.9
2021-01-01,15:48:00,352,252,626,1000,400,14.9,99.80000000000001
2021-01-01,15:49:00,353,253,610,1500,400,15.0,100.0
2021-01-01,15:50:00,354,254,594,1250,400,14.9,99.9
2021-01-01,15:51:00,355,255,574,900,325,15.0,99.80000000000001
2021-01-01,15:52:00,356,256,558,1400,325,14.9,100.0
2021-01-01,15:53:00,357,257,546,1200,225,15.0,99.9
2021-01-01,15:54:00,357,257,546,1200,1175,15.0,99.9
2021-01-01,15:55:00,357,257,546,1200,1175,15.0,99.9
2021-01-01,15:56:00,357,257,546,1200,1175,15.0,99.9
2021-01-01,15:57:00,357,257,546,1200,1175,15.0,99.9
2021-01-01,15:58:00,358,258,530,950,1175,14.9,99.80000000000001
2021-01-01,15:59:00,359,259,518,1450,1075,15.0,100.0
2021-01-01,16:00:00,360,260,506,1250,975,14.9,99.9
2021-01-01,16:01:00,361,261,486,900,900,15.0,99.80000000000001
2021-01-01,16:02:00,361,261,486,1400,900,15.0,100.0
