date,time,total_count,today_count,tank_beans,tank_water,tank_milk,barometer,thermometer
2021-01-01,10:18:00,134,34,370,950,750,14.9,99.80000000000001
2021-01-01,10:19:00,135,35,350,1450,675,15.0,100.0
2021-01-01,10:20:00,135,35,350,1450,675,15.0,100.0
2021-01-01,10:21:00,136,36,330,1100,600,14.9,99.9
2021-01-01,10:22:00,137,37,318,900,500,15.0,99.80000000000001
2021-01-01,10:23:00,138,38,302,1400,500,14.9,100.0
2021-01-01,10:24:00,139,39,290,1200,400,15.0,99.9
2021-01-01,10:25:00,140,40,274,950,400,14.9,99.80000000000001
2021-01-01,10:26:00,141,41,262,1450,300,15.0,100.0
2021-01-01,10:27:00,142,42,242,1100,225,14.9,99.9
2021-01-01,10:28:00,142,42,242,1100,1175,15.0,99.9
2021-01-01,10:29:00,142,42,242,1100,1175,15.0,99.9
2021-01-01,10:30:00,142,42,242,1100,1175,15.0,99.9
2021-01-01,10:31:00,142,42,242,1100,1175,15.0,99.9
2021-01-01,10:32:00,143,43,222,750,1100,14.9,99.80000000000001
2021-01-01,10:33:00,144,44,202,1250,1025,15.0,100.0
2021-01-01,10:34:00,145,45,186,1000,1025,14.9,99.9
2021-01-01,10:35:00,145,45,640,1500,1025,15.0,100.0
2021-01-01,10:36:00,145,45,640,1500,1025,15.0,100.0
2021-01-01,10:37:00,145,45,640,1500,1025,15.0,100.0
2021-01-01,10:38:00,146,46,620,1150,950,14.9,99.9
2021-01-01,10:39:00,147,47,600,800,875,15.0,99.80000000000001
2021-01-01,10:40:00,148,48,580,1300,800,14.9,100.0
2021-01-01,10:41:00,148,48,580,1300,800,15.0,100.0
2021-01-01,10:42:00,148,48,580,1300,800,15.0,100.0
2021-01-01,10:43:00,149,49,568,1100,700,14.9,99.9
2021-01-01,10:44:00,150,50,552,850,700,15.0,99.80000000000001
2021-01-01,10:45:00,150,50,552,1350,700,15.0,100.0
2021-01-01,10:46:00,151,51,540,1150,600,14.9,99.9
2021-01-01,10:47:00,152,52,528,950,500,15.0,99.80000000000001
2021-01-01,10:48:00,152,52,528,1450,500,15.0,100.0
2021-01-01,10:49:00,152,52,528,1450,500,15.0,100.0
2021-01-01,10:50:00,152,52,528,1450,500,15.0,100.0
2021-01-01,10:51:00,153,53,516,1250,400,14.9,99.9
2021-01-01,10:52:00,154,54,504,1050,300,15.0,99.80000000000001
2021-01-01,10:53:00,154,54,504,1550,300,15.0,100.0
2021-01-01,10:54:00,155,55,492,1350,200,14.9,99.9
2021-01-01,10:55:00,156,56,480,1150,1150,15.0,99.80000000000001
2021-01-01,10:56:00,156,56,480,1150,1150,15.0,99.80000000000001
2021-01-01,10:57:00,156,56,480,1150,1150,15.0,99.80000000000001
2021-01-01,10:58:00,157,57,468,950,1050,14.9,99.70000000000002
2021-01-01,10:59:00,158,58,448,1450,975,15.0,100.0
2021-01-01,11:00:00,159,59,432,1200,975,14.9,99.9
2021-01-01,11:01:00,160,60,420,1000,875,15.0,99.80000000000001
2021-01-01,11:02:00,161,61,404,1500,875,14.9,100.0
2021-01-01,11:03:00,161,61,404,1500,875,15.0,100.0
2021-01-01,11:04:00,162,62,384,1150,800,14.9,99.9
2021-01-01,11:05:00,162,62,384,1150,800,15.0,99.9
2021-01-01,11:06:00,162,62,384,1150,800,15.0,99.9
2021-01-01,11:07:00,162,62,384,1150,800,15.0,99.9
2021-01-01,11:08:00,163,63,368,900,800,14.9,99.80000000000001
2021-01-01,11:09:00,163,63,368,1400,800,15.0,100.0
2021-01-01,11:10:00,163,63,368,1400,800,15.0,100.0
2021-01-01,11:11:00,164,64,356,1200,700,14.9,99.9
2021-01-01,11:12:00,164,64,356,1200,700,15.0,99.9
2021-01-01,11:13:00,165,65,336,850,625,14.9,99.80000000000001
2021-01-01,11:14:00,165,65,336,1350,625,15.0,100.0
2021-01-01,11:15:00,166,66,324,1150,525,14.9,99.9
2021-01-01,11:16:00,166,66,324,1150,525,15.0,99.9
2021-01-01,11:17:00,166,66,324,1150,525,15.0,99.9
2021-01-01,11:18:00,167,67,304,800,450,14.9,99.80000000000001
2021-01-01,11:19:00,168,68,284,1300,375,15.0,100.0
2021-01-01,11:20:00,168,68,284,1300,375,15.0,100.0
2021-01-01,11:21:00,168,68,284,1300,375,15.0,100.0
2021-01-01,11:22:00,168,68,284,1300,375,15.0,100.0
2021-01-01,11:23:00,169,69,264,950,300,14.9,99.9
2021-01-01,11:24:00,169,69,264,1450,300,15.0,100.0
2021-01-01,11:25:00,170,70,244,1100,225,14.9,99.9
2021-01-01,11:26:00,170,70,244,1100,1175,15.0,99.9
2021-01-01,11:27:00,170,70,244,1100,1175,15.0,99.9
2021-01-01,11:28:00,171,71,232,900,1075,14.9,99.80000000000001
2021-01-01,11:29:00,171,71,232,1400,1075,15.0,100.0
2021-01-01,11:30:00,171,71,232,1400,1075,15.0,100.0
2021-01-01,11:31:00,171,71,232,1400,1075,15.0,100.0
2021-01-01,11:32:00,172,72,220,1200,975,14.9,99.9
2021-01-01,11:33:00,173,73,208,1000,875,15.0,99.80000000000001
2021-01-01,11:34:00,173,73,208,1500,875,15.0,100.0
2021-01-01,11:35:00,174,74,188,1150,800,14.9,99.9
2021-01-01,11:36:00,175,75,642,950,700,15.0,99.80000000000001
2021-01-01,11:37:00,176,76,626,1450,700,14.9,100.0
2021-01-01,11:38:00,176,76,626,1450,700,15.0,100.0
2021-01-01,11:39:00,176,76,626,1450,700,15.0,100.0
2021-01-01,11:40:00,177,77,610,1200,700,14.9,99.9
2021-01-01,11:41:00,177,77,610,1200,700,15.0,99.9
2021-01-01,11:42:00,178,78,594,950,700,14.9,99.80000000000001
2021-01-01,11:43:00,179,79,582,1450,600,15.0,100.0
2021-01-01,11:44:00,180,80,570,1250,500,14.9,99.9
2021-01-01,11:45:00,180,80,570,1250,500,15.0,99.9
2021-01-01,11:46:00,181,81,554,1000,500,14.9,99.80000000000001
2021-01-01,11:47:00,181,81,554,1500,500,15.0,100.0
2021-01-01,11:48:00,182,82,534,1150,425,14.9,99.9
2021-01-01,11:49:00,183,83,518,900,425,15.0,99.80000000000001
2021-01-01,11:50:00,183,83,518,1400,425,15.0,100.0
2021-01-01,11:51:00,183,83,518,1400,425,15.0,100.0
2021-01-01,11:52:00,183,83,518,1400,425,15.0,100.0
2021-01-01,11:53:00,183,83,518,1400,425,15.0,100.0
2021-01-01,11:54:00,184,84,506,1200,325,14.9,99.9
2021-01-01,11:55:00,185,85,494,1000,225,15.0,99.80000000000001
2021-01-01,11:56:00,186,86,482,1500,1175,14.9,100.0
2021-01-01,11:57:00,186,86,482,1500,1175,15.0,100.0
2021-01-01,11:58:00,186,86,482,1500,1175,15.0,100.0
2021-01-01,11:59:00,187,87,470,1300,1075,14.9,99.9
2021-01-01,12:00:00,187,87,470,1300,1075,15.0,99.9
2021-01-01,12:01:00,187,87,470,1300,1075,15.0,99.9
2021-01-01,12:02:00,188,88,458,1100,975,14.9,99.80000000000001
2021-01-01,12:03:00,188,88,458,1100,975,15.0,99.80000000000001
2021-01-01,12:04:00,188,88,458,1100,975,15.0,99.80000000000001
2021-01-01,12:05:00,189,89,446,900,875,14.9,99.70000000000002
2021-01-01,12:06:00,189,89,446,1400,875,15.0,100.0
2021-01-01,12:07:00,189,89,446,1400,875,15.0,100.0
2021-01-01,12:08:00,190,90,434,1200,775,14.9,99.9
2021-01-01,12:09:00,191,91,414,850,700,15.0,99.80000000000001
2021-01-01,12:10:00,192,92,402,1350,600,14.9,100.0
2021-01-01,12:11:00,192,92,402,1350,600,15.0,100.0
2021-01-01,12:12:00,193,93,386,1100,600,14.9,99.9
2021-01-01,12:13:00,194,94,370,850,600,15.0,99.80000000000001
2021-01-01,12:14:00,194,94,370,1350,600,15.0,100.0
2021-01-01,12:15:00,195,95,358,1150,500,14.9,99.9
2021-01-01,12:16:00,195,95,358,1150,500,15.0,99.9
2021-01-01,12:17:00,196,96,346,950,400,14.9,99.80000000000001
2021-01-01,12:18:00,197,97,330,1450,400,15.0,100.0
2021-01-01,12:19:00,198,98,318,1250,300,14.9,99.9
2021-01-01,12:20:00,198,98,318,1250,300,15.0,99.9
2021-01-01,12:21:00,198,98,318,1250,300,15.0,99.9
2021-01-01,12:22:00,198,98,318,1250,300,15.0,99.9
2021-01-01,12:23:00,198,98,318,1250,300,15.0,99.9
2021-01-01,12:24:00,198,98,318,1250,300,15.0,99.9
2021-01-01,12:25:00,199,99,302,1000,300,14.9,99.80000000000001
2021-01-01,12:26:00,199,99,302,1500,300,15.0,100.0
2021-01-01,12:27:00,199,99,302,1500,300,15.0,100.0
2021-01-01,12:28:00,199,99,302,1500,300,15.0,100.0
2021-01-01,12:29:00,200,100,282,1150,225,14.9,99.9
2021-01-01,12:30:00,201,101,270,950,1175,15.0,99.80000000000001
2021-01-01,12:31:00,201,101,270,1450,1175,15.0,100.0
2021-01-01,12:32:00,201,101,270,1450,1175,15.0,100.0
2021-01-01,12:33:00,201,101,270,1450,1175,15.0,100.0
2021-01-01,12:34:00,202,102,250,1100,1100,14.9,99.9
2021-01-01,12:35:00,202,102,250,1100,1100,15.0,99.9
2021-01-01,12:36:00,202,102,250,1100,1100,15.0,99.9
2021-01-01,12:37:00,202,102,250,1100,1100,15.0,99.9
2021-01-01,12:38:00,202,102,250,1100,1100,15.0,99.9
2021-01-01,12:39:00,203,103,234,850,1100,14.9,99.80000000000001
2021-01-01,12:40:00,203,103,234,1350,1100,15.0,100.0
2021-01-01,12:41:00,204,104,214,1000,1025,14.9,99.9
2021-01-01,12:42:00,204,104,214,1500,1025,15.0,100.0
2021-01-01,12:43:00,204,104,214,1500,1025,15.0,100.0
2021-01-01,12:44:00,204,104,214,1500,1025,15.0,100.0
2021-01-01,12:45:00,205,105,198,1250,1025,14.9,99.9
2021-01-01,12:46:00,206,106,652,1050,925,15.0,99.80000000000001
2021-01-01,12:47:00,207,107,640,1550,825,14.9,100.0
2021-01-01,12:48:00,208,108,620,1200,750,15.0,99.9
2021-01-01,12:49:00,209,109,600,850,675,14.9,99.80000000000001
2021-01-01,12:50:00,209,109,600,1350,675,15.0,100.0
2021-01-01,12:51:00,210,110,584,1100,675,14.9,99.9
2021-01-01,12:52:00,210,110,584,1100,675,15.0,99.9
2021-01-01,12:53:00,210,110,584,1100,675,15.0,99.9
2021-01-01,12:54:00,211,111,564,750,600,14.9,99.80000000000001
2021-01-01,12:55:00,211,111,564,1250,600,15.0,100.0
2021-01-01,12:56:00,211,111,564,1250,600,15.0,100.0
2021-01-01,12:57:00,212,112,548,1000,600,14.9,99.9
2021-01-01,12:58:00,212,112,548,1500,600,15.0,100.0
2021-01-01,12:59:00,212,112,548,1500,600,15.0,100.0
2021-01-01,13:00:00,212,112,548,1500,600,15.0,100.0
2021-01-01,13:01:00,213,113,532,1250,600,14.9,99.9
2021-01-01,13:02:00,214,114,512,900,525,15.0,99.80000000000001
2021-01-01,13:03:00,215,115,492,1400,450,14.9,100.0
2021-01-01,13:04:00,215,115,492,1400,450,15.0,100.0
2021-01-01,13:05:00,216,116,472,1050,375,14.9,99.9
2021-01-01,13:06:00,216,116,472,1550,375,15.0,100.0
2021-01-01,13:07:00,217,117,460,1350,275,14.9,99.9
2021-01-01,13:08:00,217,117,460,1350,275,15.0,99.9
2021-01-01,13:09:00,218,118,440,1000,200,14.9,99.80000000000001
2021-01-01,13:10:00,218,118,440,1500,1150,15.0,100.0
2021-01-01,13:11:00,218,118,440,1500,1150,15.0,100.0
2021-01-01,13:12:00,219,119,424,1250,1150,14.9,99.9
2021-01-01,13:13:00,220,120,404,900,1075,15.0,99.80000000000001
2021-01-01,13:14:00,220,120,404,1400,1075,15.0,100.0
2021-01-01,13:15:00,221,121,384,1050,1000,14.9,99.9
2021-01-01,13:16:00,222,122,368,1550,1000,15.0,100.0
2021-01-01,13:17:00,222,122,368,1550,1000,15.0,100.0
2021-01-01,13:18:00,223,123,352,1300,1000,14.9,99.9
2021-01-01,13:19:00,224,124,332,950,925,15.0,99.80000000000001
2021-01-01,13:20:00,224,124,332,1450,925,15.0,100.0
2021-01-01,13:21:00,224,124,332,1450,925,15.0,100.0
2021-01-01,13:22:00,225,125,312,1100,850,14.9,99.9
2021-01-01,13:23:00,226,126,292,750,775,15.0,99.80000000000001
2021-01-01,13:24:00,226,126,292,1250,775,15.0,100.0
2021-01-01,13:25:00,226,126,292,1250,775,15.0,100.0
2021-01-01,13:26:00,226,126,292,1250,775,15.0,100.0
2021-01-01,13:27:00,226,126,292,1250,775,15.0,100.0
2021-01-01,13:28:00,226,126,292,1250,775,15.0,100.0
2021-01-01,13:29:00,227,127,280,1050,675,14.9,99.9
2021-01-01,13:30:00,227,127,280,1550,675,15.0,100.0
2021-01-01,13:31:00,227,127,280,1550,675,15.0,100.0
2021-01-01,13:32:00,227,127,280,1550,675,15.0,100.0
2021-01-01,13:33:00,228,128,268,1350,575,14.9,99.9
2021-01-01,13:34:00,229,129,248,1000,500,15.0,99.80000000000001
2021-01-01,13:35:00,229,129,248,1500,500,15.0,100.0
2021-01-01,13:36:00,229,129,248,1500,500,15.0,100.0
2021-01-01,13:37:00,230,130,236,1300,400,14.9,99.9
2021-01-01,13:38:00,231,131,220,1050,400,15.0,99.80000000000001
2021-01-01,13:39:00,232,132,208,1550,300,14.9,100.0
2021-01-01,13:40:00,232,132,208,1550,300,15.0,100.0
2021-01-01,13:41:00,232,132,208,1550,300,15.0,100.0
2021-01-01,13:42:00,233,133,196,1350,200,14.9,99.9
2021-01-01,13:43:00,233,133,650,1350,1150,15.0,99.9
2021-01-01,13:44:00,234,134,634,1100,1150,14.9,99.80000000000001
2021-01-01,13:45:00,234,134,634,1100,1150,15.0,99.80000000000001
2021-01-01,13:46:00,235,135,618,850,1150,14.9,99.70000000000002
2021-01-01,13:47:00,235,135,618,1350,1150,15.0,100.0
2021-01-01,13:48:00,236,136,602,1100,1150,14.9,99.9
2021-01-01,13:49:00,236,136,602,1100,1150,15.0,99.9
2021-01-01,13:50:00,236,136,602,1100,1150,15.0,99.9
2021-01-01,13:51:00,236,136,602,1100,1150,15.0,99.9
2021-01-01,13:52:00,237,137,582,750,1075,14.9,99.80000000000001
2021-01-01,13:53:00,237,137,582,1250,1075,15.0,100.0
2021-01-01,13:54:00,237,137,582,1250,1075,15.0,100.0
2021-01-01,13:55:00,237,137,582,1250,1075,15.0,100.0
2021-01-01,13:56:00,238,138,570,1050,975,14.9,99.9
2021-01-01,13:57:00,238,138,570,1550,975,15.0,100.0
2021-01-01,13:58:00,238,138,570,1550,975,15.0,100.0
2021-01-01,13:59:00,239,139,558,1350,875,14.9,99.9
2021-01-01,14:00:00,240,140,538,1000,800,15.0,99.80000000000001
2021-01-01,14:01:00,241,141,526,1500,700,14.9,100.0
2021-01-01,14:02:00,241,141,526,1500,700,15.0,100.0
2021-01-01,14:03:00,241,141,526,1500,700,15.0,100.0
2021-01-01,14:04:00,242,142,514,1300,600,14.9,99.9
2021-01-01,14:05:00,243,143,502,1100,500,15.0,99.80000000000001
2021-01-01,14:06:00,244,144,486,850,500,14.9,99.70000000000002
2021-01-01,14:07:00,244,144,486,1350,500,15.0,100.0
2021-01-01,14:08:00,244,144,486,1350,500,15.0,100.0
2021-01-01,14:09:00,244,144,486,1350,500,15.0,100.0
2021-01-01,14:10:00,244,144,486,1350,500,15.0,100.0
2021-01-01,14:11:00,244,144,486,1350,500,15.0,100.0
2021-01-01,14:12:00,245,145,470,1100,500,14.9,99.9
2021-01-01,14:13:00,246,146,458,900,400,15.0,99.80000000000001
2021-01-01,14:14:00,247,147,442,1400,400,14.9,100.0
2021-01-01,14:15:00,247,147,442,1400,400,15.0,100.0
2021-01-01,14:16:00,248,148,426,1150,400,14.9,99.9
2021-01-01,14:17:00,249,149,410,900,400,15.0,99.80000000000001
2021-01-01,14:18:00,250,150,394,1400,400,14.9,100.0
2021-01-01,14:19:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:20:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:21:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:22:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:23:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:24:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:25:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:26:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:27:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:28:00,250,150,394,1400,400,15.0,100.0
2021-01-01,14:29:00,251,151,382,1200,300,14.9,99.9
2021-01-01,14:30:00,251,151,382,1200,300,15.0,99.9
2021-01-01,14:31:00,251,151,382,1200,300,15.0,99.9
2021-01-01,14:32:00,252,152,366,950,300,14.9,99.80000000000001
2021-01-01,14:33:00,252,152,366,1450,300,15.0,100.0
2021-01-01,14:34:00,252,152,366,1450,300,15.0,100.0
2021-01-01,14:35:00,252,152,366,1450,300,15.0,100.0
2021-01-01,14:36:00,252,152,366,1450,300,15.0,100.0
2021-01-01,14:37:00,253,153,346,1100,225,14.9,99.9
2021-01-01,14:38:00,254,154,330,850,1175,15.0,99.80000000000001
2021-01-01,14:39:00,254,154,330,1350,1175,15.0,100.0
2021-01-01,14:40:00,255,155,310,1000,1100,14.9,99.9
2021-01-01,14:41:00,255,155,310,1500,1100,15.0,100.0
2021-01-01,14:42:00,255,155,310,1500,1100,15.0,100.0
2021-01-01,14:43:00,256,156,290,1150,1025,14.9,99.9
2021-01-01,14:44:00,256,156,290,1150,1025,15.0,99.9
2021-01-01,14:45:00,256,156,290,1150,1025,15.0,99.9
2021-01-01,14:46:00,256,156,290,1150,1025,15.0,99.9
2021-01-01,14:47:00,257,157,270,800,950,14.9,99.80000000000001
2021-01-01,14:48:00,257,157,270,1300,950,15.0,100.0
2021-01-01,14:49:00,258,158,250,950,875,14.9,99.9
2021-01-01,14:50:00,258,158,250,1450,875,15.0,100.0
2021-01-01,14:51:00,259,159,238,1250,775,14.9,99.9
2021-01-01,14:52:00,260,160,226,1050,675,15.0,99.80000000000001
2021-01-01,14:53:00,261,161,214,1550,575,14.9,100.0
2021-01-01,14:54:00,261,161,214,1550,575,15.0,100.0
2021-01-01,14:55:00,262,162,202,1350,475,14.9,99.9
2021-01-01,14:56:00,262,162,202,1350,475,15.0,99.9
2021-01-01,14:57:00,263,163,190,1150,375,14.9,99.80000000000001
2021-01-01,14:58:00,264,164,644,900,375,15.0,99.70000000000002
2021-01-01,14:59:00,265,165,628,1400,375,14.9,100.0
2021-01-01,15:00:00,265,165,628,1400,375,15.0,100.0
2021-01-01,15:01:00,265,165,628,1400,375,15.0,100.0
2021-01-01,15:02:00,265,165,628,1400,375,15.0,100.0
2021-01-01,15:03:00,266,166,612,1150,375,14.9,99.9
2021-01-01,15:04:00,267,167,600,950,275,15.0,99.80000000000001
2021-01-01,15:05:00,268,168,588,1450,175,14.9,100.0
2021-01-01,15:06:00,269,169,568,1100,1125,15.0,99.9
2021-01-01,15:07:00,270,170,548,750,1050,14.9,99.80000000000001
2021-01-01,15:08:00,270,170,548,1250,1050,15.0,100.0
2021-01-01,15:09:00,271,171,528,900,975,14.9,99.9
2021-01-01,15:10:00,271,171,528,1400,975,15.0,100.0
2021-01-01,15:11:00,271,171,528,1400,975,15.0,100.0
2021-01-01,15:12:00,272,172,516,1200,875,14.9,99.9
2021-01-01,15:13:00,273,173,500,950,875,15.0,99.80000000000001
2021-01-01,15:14:00,273,173,500,1450,875,15.0,100.0
2021-01-01,15:15:00,274,174,488,1250,775,14.9,99.9
2021-01-01,15:16:00,275,175,472,1000,775,15.0,99.80000000000001
2021-01-01,15:17:00,276,176,460,1500,675,14.9,100.0
2021-01-01,15:18:00,276,176,460,1500,675,15.0,100.0
2021-01-01,15:19:00,277,177,448,1300,575,14.9,99.9
2021-01-01,15:20:00,278,178,428,950,500,15.0,99.80000000000001
2021-01-01,15:21:00,278,178,428,1450,500,15.0,100.0
2021-01-01,15:22:00,278,178,428,1450,500,15.0,100.0
2021-01-01,15:23:00,278,178,428,1450,500,15.0,100.0
2021-01-01,15:24:00,278,178,428,1450,500,15.0,100.0
2021-01-01,15:25:00,279,179,416,1250,400,14.9,99.9
2021-01-01,15:26:00,280,180,404,1050,300,15.0,99.80000000000001
2021-01-01,15:27:00,280,180,404,1550,300,15.0,100.0
2021-01-01,15:28:00,280,180,404,1550,300,15.0,100.0
2021-01-01,15:29:00,281,181,384,1200,225,14.9,99.9
2021-01-01,15:30:00,282,182,364,850,1175,15.0,99.80000000000001
2021-01-01,15:31:00,283,183,344,1350,1100,14.9,100.0
2021-01-01,15:32:00,283,183,344,1350,1100,15.0,100.0
2021-01-01,15:33:00,283,183,344,1350,1100,15.0,100.0
2021-01-01,15:34:00,283,183,344,1350,1100,15.0,100.0
2021-01-01,15:35:00,284,184,328,1100,1100,14.9,99.9
2021-01-01,15:36:00,285,185,308,750,1025,15.0,99.80000000000001
2021-01-01,15:37:00,286,186,296,1250,925,14.9,100.0
2021-01-01,15:38:00,287,187,280,1000,925,15.0,99.9
2021-01-01,15:39:00,288,188,264,1500,925,14.9,100.0
2021-01-01,15:40:00,288,188,264,1500,925,15.0,100.0
2021-01-01,15:41:00,288,188,264,1500,925,15.0,100.0
2021-01-01,15:42:00,288,188,264,1500,925,15.0,100.0
2021-01-01,15:43:00,289,189,248,1250,925,14.9,99.9
2021-01-01,15:44:00,290,190,236,1050,825,15.0,99.80000000000001
2021-01-01,15:45:00,291,191,220,1550,825,14.9,100.0
2021-01-01,15:46:00,291,191,220,1550,825,15.0,100.0
2021-01-01,15:47:00,292,192,200,1200,750,14.9,99.9
2021-01-01,15:48:00,293,193,184,950,750,15.0,99.80000000000001
2021-01-01,15:49:00,293,193,638,1450,750,15.0,100.0
2021-01-01,15:50:00,293,193,638,1450,750,15.0,100.0
2021-01-01,15:51:00,293,193,638,1450,750,15.0,100.0
2021-01-01,15:52:00,294,194,622,1200,750,14.9,99.9
2021-01-01,15:53:00,294,194,622,1200,750,15.0,99.9
2021-01-01,15:54:00,294,194,622,1200,750,15.0,99.9
2021-01-01,15:55:00,295,195,606,950,750,14.9,99.80000000000001
2021-01-01,15:56:00,296,196,586,1450,675,15.0,100.0
2021-01-01,15:57:00,296,196,586,1450,675,15.0,100.0
2021-01-01,15:58:00,296,196,586,1450,675,15.0,100.0
2021-01-01,15:59:00,297,197,570,1200,675,14.9,99.9
2021-01-01,16:00:00,297,197,570,1200,675,15.0,99.9
2021-01-01,16:01:00,298,198,554,950,675,14.9,99.80000000000001
2021-01-01,16:02:00,298,198,554,1450,675,15.0,100.0
